"","Date","Model1.Flow","Model2.Flow"
"1380","1987-10-11",4015.418653508,5061.93530262771
"1381","1987-10-12",3756.10977036005,4763.15418276577
"1382","1987-10-13",3538.8208708564,4522.46744334248
"1383","1987-10-14",3356.52823663242,4308.61325916804
"1384","1987-10-15",3199.75145444925,4105.55730817043
"1385","1987-10-16",3065.35899232396,3912.94800445052
"1386","1987-10-17",2942.25402266146,3724.78781165967
"1387","1987-10-18",2820.90022716094,3538.39818934361
"1388","1987-10-19",2694.02552571856,3359.2612437602
"1389","1987-10-20",2564.32301056072,3225.98018703222
"1390","1987-10-21",2506.54194672089,3223.03940612957
"1391","1987-10-22",2456.64600081519,3145.38563299243
"1392","1987-10-23",2406.72613470617,3029.78139224326
"1393","1987-10-24",2309.13347279047,2902.33265230469
"1394","1987-10-25",2188.55419023119,2769.61292704783
"1395","1987-10-26",2077.66386202782,2641.22242584077
"1396","1987-10-27",2492.47595967107,3686.51032217309
"1397","1987-10-28",3144.7710110694,3778.73072472855
"1398","1987-10-29",3454.83620110855,4067.46341966774
"1399","1987-10-30",3828.04670010913,4046.65243793758
"1400","1987-10-31",3568.9779300241,3813.58700904901
"1401","1987-11-01",3249.5967048506,3603.44642421317
"1402","1987-11-02",2994.76009658453,3450.96215616803
"1403","1987-11-03",2787.1740266168,3321.61282612704
"1404","1987-11-04",2611.82828881498,3193.93616337944
"1405","1987-11-05",2463.4927656378,3063.05030726839
"1406","1987-11-06",2334.55759467063,2924.67157615755
"1407","1987-11-07",2217.30496378162,2780.05642933179
"1408","1987-11-08",2103.22953333073,2633.90933477651
"1409","1987-11-09",1993.88547775385,2658.21543104248
"1410","1987-11-10",2477.24297928302,3776.55262749682
"1411","1987-11-11",3271.15656061338,4199.33984646287
"1412","1987-11-12",3988.16766586583,4509.26587834334
"1413","1987-11-13",4139.5348979766,4637.5386535309
"1414","1987-11-14",4009.58946961233,4827.11596900869
"1415","1987-11-15",3895.17500954145,5046.05702730051
"1416","1987-11-16",3835.09562077373,5239.80778477094
"1417","1987-11-17",3871.86650196421,5469.29700789508
"1418","1987-11-18",4352.22025818243,5612.38993691025
"1419","1987-11-19",4668.29519398245,5554.04645310273
"1420","1987-11-20",4921.63335843282,5447.97938219246
"1421","1987-11-21",4810.44048616692,5243.97884154949
"1422","1987-11-22",4609.41140347605,5027.80260735648
"1423","1987-11-23",4423.22413665211,4839.7307451282
"1424","1987-11-24",4253.67454921995,4663.14814652528
"1425","1987-11-25",4092.27491814285,4479.57993802879
"1426","1987-11-26",3930.46554499902,4274.71127374102
"1427","1987-11-27",3804.3700220593,4546.93045049552
"1428","1987-11-28",4436.98999712017,5249.58151430373
"1429","1987-11-29",6371.69550238846,10043.6238861123
"1430","1987-11-30",13243.1201115636,15320.694293878
"1431","1987-12-01",18658.3996844572,15675.4969145831
"1432","1987-12-02",15709.811896979,14731.5946807659
"1433","1987-12-03",12883.7499500928,14753.5822052614
"1434","1987-12-04",11693.4692903893,13657.3812746676
"1435","1987-12-05",10523.9031198937,12090.361256522
"1436","1987-12-06",9394.53254526125,10771.8773402102
"1437","1987-12-07",8463.91710032872,9715.19183478808
"1438","1987-12-08",7719.71272497642,8931.99760214489
"1439","1987-12-09",7157.4030312225,8288.9871535893
"1440","1987-12-10",6674.11415690538,7797.85639567496
"1441","1987-12-11",6486.32721255713,7526.56823739851
"1442","1987-12-12",6046.31806380052,7089.20287434402
"1443","1987-12-13",5798.04103422969,6821.10917767127
"1444","1987-12-14",5658.52066333071,6682.1196547941
"1445","1987-12-15",6584.92177026024,8027.82722987169
"1446","1987-12-16",7106.58269562647,8697.67608150917
"1447","1987-12-17",7305.90378252975,8808.4576417323
"1448","1987-12-18",7284.8662281498,8724.68797450576
"1449","1987-12-19",7239.40020608964,8675.78380424328
"1450","1987-12-20",7732.73570898249,9321.28905463166
"1451","1987-12-21",8250.15820018811,10079.5293298597
"1452","1987-12-22",8492.59055230719,10311.1318748394
"1453","1987-12-23",8536.79692622619,10518.7634720956
"1454","1987-12-24",8468.19498101957,11047.0846088986
"1455","1987-12-25",8218.1299635166,11018.6232670354
"1456","1987-12-26",8609.66699850889,11217.8196376437
"1457","1987-12-27",8867.95276195122,11246.4871490224
"1458","1987-12-28",9145.25178322263,11774.1161310844
"1459","1987-12-29",9581.09667490102,12275.2616713618
"1460","1987-12-30",9974.01167493769,12340.2475836276
"1461","1987-12-31",9910.94977939807,11855.7037625266
"1462","1988-01-01",9753.36045243602,11188.740578272
"1463","1988-01-02",9517.13931826936,10618.3489170997
"1464","1988-01-03",9106.02110148917,10135.6389570778
"1465","1988-01-04",8628.50254654547,9678.18731857647
"1466","1988-01-05",8137.93417683629,9244.06171350563
"1467","1988-01-06",7697.56618318409,8865.64169823575
"1468","1988-01-07",7323.27880414236,8502.86935533226
"1469","1988-01-08",7036.9128107721,8167.41071390823
"1470","1988-01-09",6758.66758349593,7795.18887177381
"1471","1988-01-10",6477.11287042751,7461.29304419138
"1472","1988-01-11",6201.39840469541,7124.21226208237
"1473","1988-01-12",5939.72777745265,6821.71335426239
"1474","1988-01-13",5705.36463581441,6594.03702844935
"1475","1988-01-14",5531.09053118778,6412.86890493969
"1476","1988-01-15",5341.9737460478,6271.50458861324
"1477","1988-01-16",5128.93469605396,6162.95884215584
"1478","1988-01-17",4916.92160926761,6139.7201707831
"1479","1988-01-18",5422.75387740612,6573.80978790931
"1480","1988-01-19",5944.28401882754,7213.96340390526
"1481","1988-01-20",11505.9358835586,12117.3522104547
"1482","1988-01-21",17517.8856054405,17453.5057130003
"1483","1988-01-22",19425.2508048409,24204.9788939063
"1484","1988-01-23",24543.2145264913,28346.6337470636
"1485","1988-01-24",22679.0957993086,25778.2239456926
"1486","1988-01-25",18675.3359749047,22329.8695126653
"1487","1988-01-26",16581.3360624846,19598.8637665429
"1488","1988-01-27",15032.66921749,17495.3111448486
"1489","1988-01-28",13653.9426389358,15284.9602326272
"1490","1988-01-29",12411.3060805251,13443.2876152015
"1491","1988-01-30",11397.8320576268,12179.156349992
"1492","1988-01-31",10732.5943783755,11383.4768995441
"1493","1988-02-01",10795.5082898089,11140.5637667155
"1494","1988-02-02",11816.8661278739,11940.3728016686
"1495","1988-02-03",15561.5979461113,13613.5787012072
"1496","1988-02-04",23329.8452304725,15795.3668639192
"1497","1988-02-05",26610.9528285901,16965.6704114231
"1498","1988-02-06",23999.834506232,16450.7081422441
"1499","1988-02-07",19777.274487292,15384.1582409209
"1500","1988-02-08",16687.9224717882,14333.9082149995
"1501","1988-02-09",14417.7526239755,13303.2423696513
"1502","1988-02-10",12696.1346055372,12535.1037680831
"1503","1988-02-11",11589.6998184064,11895.5287739655
"1504","1988-02-12",11148.7161990347,12415.0071452638
"1505","1988-02-13",10703.11122512,12563.1812820634
"1506","1988-02-14",10159.3651150853,12212.0634440237
"1507","1988-02-15",10076.3541617188,11578.7709278307
"1508","1988-02-16",10566.9299759579,11441.3548950355
"1509","1988-02-17",11131.2388930294,11470.8816521823
"1510","1988-02-18",11108.9145789279,11160.9740662599
"1511","1988-02-19",11020.0710546717,11315.2368933059
"1512","1988-02-20",12134.6509823544,11771.3461070072
"1513","1988-02-21",14900.19441757,12268.1579442151
"1514","1988-02-22",15822.81996707,12204.051431289
"1515","1988-02-23",14510.8670860387,12196.7408484556
"1516","1988-02-24",13060.5233784261,11904.6259325594
"1517","1988-02-25",12263.0562677546,11242.6455532783
"1518","1988-02-26",11749.8619887237,10584.1626777805
"1519","1988-02-27",11061.2756288603,10042.5336748873
"1520","1988-02-28",10332.9358981761,9578.84075495534
"1521","1988-02-29",9704.89115192355,9149.66253662216
"1522","1988-03-01",9282.31141381134,8754.19706664923
"1523","1988-03-02",9033.50792146327,8391.87205398316
"1524","1988-03-03",8763.62871887253,8320.2564006215
"1525","1988-03-04",9083.02965294239,9204.73911859891
"1526","1988-03-05",10566.3406017099,10760.6848272643
"1527","1988-03-06",14382.2481437389,12271.6224699307
"1528","1988-03-07",21366.097845628,13772.5740213697
"1529","1988-03-08",22682.4751752512,13729.0118901933
"1530","1988-03-09",17819.6955957758,12393.065867503
"1531","1988-03-10",14080.5031319591,11013.6855436666
"1532","1988-03-11",11654.170353519,10010.2343077907
"1533","1988-03-12",10213.391329651,9286.55867644028
"1534","1988-03-13",9348.43474447505,8724.29227752331
"1535","1988-03-14",8713.12388846426,8249.76407419003
"1536","1988-03-15",8183.37604324715,7853.94146743931
"1537","1988-03-16",7757.95870352134,7545.05314131992
"1538","1988-03-17",7419.58008615009,7267.62749346479
"1539","1988-03-18",7107.42363055329,7032.02056931672
"1540","1988-03-19",6820.54103692064,6813.78278668154
"1541","1988-03-20",6554.09779293493,6589.76077823458
"1542","1988-03-21",6299.01226330429,6359.16059489259
"1543","1988-03-22",6059.65270317514,6137.31631412295
"1544","1988-03-23",5839.50735327042,5925.21912824766
"1545","1988-03-24",5640.62930463089,5727.14948820095
"1546","1988-03-25",5456.70825133027,5563.99371994194
"1547","1988-03-26",6845.00072262149,7807.98543387601
"1548","1988-03-27",8278.53122661379,8419.62905790988
"1549","1988-03-28",8177.48072927859,8223.49852380356
"1550","1988-03-29",7569.98460532436,7976.65468119279
"1551","1988-03-30",7284.0075354529,7938.95871909902
"1552","1988-03-31",7165.06289742437,7783.70824049581
"1553","1988-04-01",6947.63290829827,7451.24420081002
"1554","1988-04-02",6614.714398362,7002.07891398727
"1555","1988-04-03",6221.13321574738,6547.98544465205
"1556","1988-04-04",5820.85491415074,6130.35192361006
"1557","1988-04-05",5453.7807501864,5757.25014066052
"1558","1988-04-06",5137.69870512751,5628.39565506753
"1559","1988-04-07",6399.61378127181,8119.44564291247
"1560","1988-04-08",8231.2470765099,10612.6318367531
"1561","1988-04-09",10240.0202962152,16747.3479504111
"1562","1988-04-10",14260.0736581375,22080.408144899
"1563","1988-04-11",16390.5683900656,18919.7109984332
"1564","1988-04-12",14708.2255723152,15085.9520867183
"1565","1988-04-13",12273.5160057285,12160.2590253645
"1566","1988-04-14",10366.182517424,10244.6128507224
"1567","1988-04-15",9109.90131743377,9091.61156949972
"1568","1988-04-16",8214.45093642168,8289.50572111132
"1569","1988-04-17",7567.54060890433,7751.1274322548
"1570","1988-04-18",7048.35574598767,7392.74673280487
"1571","1988-04-19",6667.18336761054,7078.78947637579
"1572","1988-04-20",6377.58758515071,6746.33386333724
"1573","1988-04-21",6126.00108289597,6422.98006285808
"1574","1988-04-22",5836.85622992178,6135.45613703891
"1575","1988-04-23",5570.33048757736,5892.16457141842
"1576","1988-04-24",5413.99179122551,5718.77179003281
"1577","1988-04-25",5349.06831853009,5594.82046816908
"1578","1988-04-26",5228.64558284931,5511.4905147291
"1579","1988-04-27",5187.34427565101,5481.72007552117
"1580","1988-04-28",5372.21982850353,5699.6143364084
"1581","1988-04-29",5372.8553910029,5691.4344834544
"1582","1988-04-30",5341.36509396622,5563.65572134347
"1583","1988-05-01",5055.45484790144,5304.4627114013
"1584","1988-05-02",4688.00477298857,5043.18768585343
"1585","1988-05-03",4398.70686146735,4869.3137521872
"1586","1988-05-04",4212.36585799177,4969.27779988742
"1587","1988-05-05",4719.08858891067,7093.41081043445
"1588","1988-05-06",8126.42320680491,13006.094622811
"1589","1988-05-07",15344.6399067056,20982.0668640567
"1590","1988-05-08",23333.7033633984,31366.4378760437
"1591","1988-05-09",28130.8309513842,31705.5858189819
"1592","1988-05-10",26347.7855901787,25515.9960661939
"1593","1988-05-11",21209.2755709439,20112.0978218293
"1594","1988-05-12",17335.7836562509,16839.3407669411
"1595","1988-05-13",14655.7516944968,14318.5054644409
"1596","1988-05-14",12340.2504034337,12406.9287690269
"1597","1988-05-15",10775.8322374041,11152.2399552977
"1598","1988-05-16",10037.2597709463,11112.6200087444
"1599","1988-05-17",10105.2980362719,11737.2999772099
"1600","1988-05-18",12690.7203591492,18472.7367936633
"1601","1988-05-19",21008.595072846,34023.3668286898
"1602","1988-05-20",45381.3136349878,46089.0785508896
"1603","1988-05-21",57490.0352439989,51263.2818190565
"1604","1988-05-22",58099.2568074147,43839.5236782899
"1605","1988-05-23",45766.1306532454,32988.4938004767
"1606","1988-05-24",34466.0013202155,28418.8836006654
"1607","1988-05-25",31671.8659653962,26688.1439019588
"1608","1988-05-26",31407.8967535795,26072.8659316221
"1609","1988-05-27",29334.7898745562,24699.7034056216
"1610","1988-05-28",25483.4732311079,22395.2174057455
"1611","1988-05-29",21592.5552428518,19873.2916606077
"1612","1988-05-30",18642.4795678065,17728.9638118296
"1613","1988-05-31",16454.8657150762,15891.1376709887
"1614","1988-06-01",14750.6437183186,14379.5968167068
"1615","1988-06-02",13557.4390906735,13338.2961180357
"1616","1988-06-03",12658.5197760137,12581.4944727546
"1617","1988-06-04",11980.1320152807,11964.8271447118
"1618","1988-06-05",11437.1863167419,11475.9971755895
"1619","1988-06-06",10993.9652112825,11071.9622823175
"1620","1988-06-07",10600.4806830276,10711.3188939757
"1621","1988-06-08",10247.7064426261,10322.6230916078
"1622","1988-06-09",10108.7522442098,10361.1881140886
"1623","1988-06-10",10002.2040714356,10354.1573479735
"1624","1988-06-11",9808.51848813745,10207.197158089
"1625","1988-06-12",9610.22019676039,9961.19766714479
"1626","1988-06-13",9322.59160032618,9660.66333074037
"1627","1988-06-14",8920.81275152912,9177.61635474151
"1628","1988-06-15",8428.68963263368,8569.75862860237
"1629","1988-06-16",7931.5959852311,8039.40848532038
"1630","1988-06-17",7798.61110796144,7526.38265352581
"1631","1988-06-18",7214.70922268586,6969.10797980915
"1632","1988-06-19",6756.76095801035,6469.05367673662
"1633","1988-06-20",6336.52468592254,6017.42276170453
"1634","1988-06-21",5932.94083254875,5592.05678147101
"1635","1988-06-22",5539.30570809846,5197.93330573952
"1636","1988-06-23",5180.22841017964,4835.06926090873
"1637","1988-06-24",4860.53712683864,4514.76677238446
"1638","1988-06-25",4597.85218012526,4236.09515645555
"1639","1988-06-26",4373.00408446963,3965.44907098694
"1640","1988-06-27",4144.06741476497,3707.41040533715
"1641","1988-06-28",3920.51740090924,3473.05912624425
"1642","1988-06-29",3706.61515197386,3259.2639467505
"1643","1988-06-30",3498.57694907386,3071.90945567984
"1644","1988-07-01",3303.79801207782,2887.73738065493
"1645","1988-07-02",3134.23993951505,2734.73577374274
"1646","1988-07-03",2985.50360458121,2587.72108794301
"1647","1988-07-04",2845.79862486851,2433.18238021039
"1648","1988-07-05",2711.71908357094,2280.85351660133
"1649","1988-07-06",2570.34355053707,2130.32783248445
"1650","1988-07-07",2422.58227105206,1993.42318232737
"1651","1988-07-08",2277.79668048861,1890.26016375379
"1652","1988-07-09",2217.38090191932,1820.03257591819
"1653","1988-07-10",2110.05783707031,1758.73159908032
"1654","1988-07-11",2060.52990584959,1678.77590932958
"1655","1988-07-12",2148.26135063714,1605.2578417893
"1656","1988-07-13",2048.82536341939,1542.87733047101
"1657","1988-07-14",2052.56324243238,1504.73599934945
"1658","1988-07-15",2042.52924576083,1473.8431366786
"1659","1988-07-16",2007.28334471194,1442.61918753885
"1660","1988-07-17",2006.59063034561,1425.9678462297
"1661","1988-07-18",2119.65928870587,1433.61845995879
"1662","1988-07-19",2198.74062330768,1656.31639881367
"1663","1988-07-20",2638.33345162654,2322.93996710206
"1664","1988-07-21",3187.13300244815,2777.46023396946
"1665","1988-07-22",3844.11270050627,3214.77059391676
"1666","1988-07-23",3978.53259587054,3571.49027081849
"1667","1988-07-24",4018.16930900161,3378.61636109863
"1668","1988-07-25",4066.23772818236,3239.39789346592
"1669","1988-07-26",4266.55214860489,3350.68206482969
"1670","1988-07-27",4322.62118685031,3226.02683710056
"1671","1988-07-28",4218.45522079696,3190.41494811803
"1672","1988-07-29",4085.34553244895,3113.31402333808
"1673","1988-07-30",3734.54007628244,2981.37737782813
"1674","1988-07-31",3351.78342268286,2871.2773001389
"1675","1988-08-01",3082.82835366561,2783.51454557231
"1676","1988-08-02",2886.60062775752,2631.41575756536
"1677","1988-08-03",2682.48401375448,2445.09713204624
"1678","1988-08-04",2468.930002041,2247.79811226736
"1679","1988-08-05",2260.08747530922,2067.44243169485
"1680","1988-08-06",2157.44314828275,2151.70004838149
"1681","1988-08-07",2422.32055594569,2100.20155523293
"1682","1988-08-08",2210.99440728435,1987.43676084441
"1683","1988-08-09",2188.92294553749,1872.0883349352
"1684","1988-08-10",2095.07775441196,1754.22099641477
"1685","1988-08-11",1955.09225819713,1647.21002051792
"1686","1988-08-12",1810.59488528674,1520.57698799783
"1687","1988-08-13",1704.06173467248,1388.8677596174
"1688","1988-08-14",1594.27890910967,1303.82740904241
"1689","1988-08-15",1500.45935739692,1197.60327029787
"1690","1988-08-16",1468.07923837609,1083.57008531075
"1691","1988-08-17",1343.2825958368,959.890429347881
"1692","1988-08-18",1204.53286547317,858.862301045385
"1693","1988-08-19",1136.36530788166,999.268690845578
"1694","1988-08-20",1463.92214102385,1274.01197998808
"1695","1988-08-21",1560.67888139896,1275.32844875847
"1696","1988-08-22",1559.89928242102,1320.18515323661
"1697","1988-08-23",1552.84560695744,1365.06841723231
"1698","1988-08-24",1594.62167763213,1521.65243872553
"1699","1988-08-25",1719.54589156409,1832.49400056965
"1700","1988-08-26",2392.37846199095,2240.17041897843
"1701","1988-08-27",2608.63196481838,2295.20985140978
"1702","1988-08-28",2557.52616684194,2277.51525648588
"1703","1988-08-29",3165.13180897691,3085.57649286173
"1704","1988-08-30",3056.63280132125,2946.99627241767
"1705","1988-08-31",2995.23343780582,3101.46646839249
"1706","1988-09-01",2978.93511725508,3127.16780901843
"1707","1988-09-02",2901.29321472996,3013.22341257918
"1708","1988-09-03",2788.04478655084,2869.17100132964
"1709","1988-09-04",3407.17990114194,4026.99297968544
"1710","1988-09-05",3436.19376214131,4166.71260494532
"1711","1988-09-06",3480.33820721103,4335.14250956636
"1712","1988-09-07",3379.42141597257,4302.8704355503
"1713","1988-09-08",3233.80029767337,4364.11912522861
"1714","1988-09-09",3089.7664342236,4410.03478812355
"1715","1988-09-10",2959.58005386252,4206.09149816427
"1716","1988-09-11",2830.86794906366,3805.41431324974
"1717","1988-09-12",2702.12526250292,3372.84402757805
"1718","1988-09-13",2566.68287814596,3011.57275318367
"1719","1988-09-14",2435.49116509103,2769.44174319299
"1720","1988-09-15",2312.92741013219,2597.2739756923
"1721","1988-09-16",2188.38674376631,2455.93864644752
"1722","1988-09-17",2076.09654597491,2354.17354936068
"1723","1988-09-18",1987.27599358395,2291.23845837573
"1724","1988-09-19",1876.6799350543,2278.66476430422
"1725","1988-09-20",1854.51564960857,2267.78897814279
"1726","1988-09-21",1864.24906645222,2325.86895150525
"1727","1988-09-22",1744.02263878039,2455.51487795067
"1728","1988-09-23",1677.11588654455,2560.25741795606
"1729","1988-09-24",1645.98697490097,2714.70398160692
"1730","1988-09-25",2226.04730274917,2956.79821261495
"1731","1988-09-26",2158.70257408626,2787.2880691922
"1732","1988-09-27",2226.58207974441,2788.75731972194
"1733","1988-09-28",2204.05317064094,2784.01527415337
"1734","1988-09-29",2165.81350880437,2912.34516994953
"1735","1988-09-30",2154.45674934161,3194.46148623509
"1736","1988-10-01",2194.54670406818,3389.01868302203
"1737","1988-10-02",2283.40409241266,3374.72806890286
"1738","1988-10-03",2393.10257134053,3198.43069975519
"1739","1988-10-04",2433.58482244314,2954.00512390578
"1740","1988-10-05",2359.89698674894,2716.33076869498
"1741","1988-10-06",2241.83852406464,2488.25734683607
"1742","1988-10-07",2106.02139943492,2289.96655595147
"1743","1988-10-08",1972.04298143338,2143.18349808405
"1744","1988-10-09",1835.00211241124,2030.71599181709
"1745","1988-10-10",1738.53051623674,1923.58892945183
"1746","1988-10-11",1651.19477548997,1834.92402097627
"1747","1988-10-12",1554.83825240822,1757.13540534998
"1748","1988-10-13",1455.70615184971,1692.23479612385
"1749","1988-10-14",1358.63263724809,1614.53465878106
"1750","1988-10-15",1265.00726091788,1530.54154776513
"1751","1988-10-16",1174.43717497479,1440.82092871658
"1752","1988-10-17",1090.78726399785,1351.93255678912
"1753","1988-10-18",1021.86834057874,1279.43965738496
"1754","1988-10-19",967.890441849225,1212.36359392176
"1755","1988-10-20",909.142535390577,1429.96176357989
"1756","1988-10-21",1002.17790600361,1562.52316915582
"1757","1988-10-22",1525.16761860379,1684.41006075881
"1758","1988-10-23",1418.94956480202,1662.35514778956
"1759","1988-10-24",1406.14017568301,1677.77131322372
"1760","1988-10-25",1405.51396396898,1655.68363444114
"1761","1988-10-26",1380.33840499066,1616.61357779305
"1762","1988-10-27",1348.73116188083,1573.66793647842
"1763","1988-10-28",1322.00878476732,1541.53849886917
"1764","1988-10-29",1302.05985046128,1532.33189166966
"1765","1988-10-30",1284.33651902672,1546.30064154269
"1766","1988-10-31",1263.99323033495,1571.24918017091
"1767","1988-11-01",1575.94008404734,2090.23625534847
"1768","1988-11-02",1517.3593548788,1898.79041428529
"1769","1988-11-03",1395.34899378585,1799.78935126759
"1770","1988-11-04",1301.83949217392,1753.55466964506
"1771","1988-11-05",1343.48210379371,2215.86794616069
"1772","1988-11-06",1483.08561435182,2392.03624250635
"1773","1988-11-07",1577.67378579775,2633.64552082292
"1774","1988-11-08",1746.9026514262,2649.10802071689
"1775","1988-11-09",1958.39908501262,2608.95932851815
"1776","1988-11-10",2041.48693090503,2672.51795257785
"1777","1988-11-11",2253.6315835992,2934.8958575549
"1778","1988-11-12",2662.42472737548,3114.70057636314
"1779","1988-11-13",2976.37229421898,3330.63847216107
"1780","1988-11-14",2928.04239235285,3284.24387683281
"1781","1988-11-15",2829.5948366386,3246.3039871486
"1782","1988-11-16",2777.49505275082,3167.07279243521
"1783","1988-11-17",3504.33425892201,3928.56268715343
"1784","1988-11-18",3037.14214977654,3914.14941777401
"1785","1988-11-19",2968.86975685863,3929.19121853983
"1786","1988-11-20",3819.05330009225,5339.94678598266
"1787","1988-11-21",4475.04000494385,7148.00488946719
"1788","1988-11-22",5579.12188300235,8298.55675699547
"1789","1988-11-23",6130.600637762,10875.5908975519
"1790","1988-11-24",6766.28707902944,12165.4658720696
"1791","1988-11-25",7409.19213550702,10901.1204750351
"1792","1988-11-26",7310.44359360627,9369.66034659183
"1793","1988-11-27",6879.49303365964,8204.83668247349
"1794","1988-11-28",7791.30250146264,8740.53443084525
"1795","1988-11-29",6737.57602425944,7567.76345828083
"1796","1988-11-30",6092.04606162139,6874.96587011648
"1797","1988-12-01",5501.94196079934,6261.98483724003
"1798","1988-12-02",5018.66381112264,5766.08974251739
"1799","1988-12-03",4646.34240659322,5372.81557239741
"1800","1988-12-04",4359.38877532611,5042.46140606491
"1801","1988-12-05",4110.18729556491,4758.80403326464
"1802","1988-12-06",3889.57815235355,4510.53146506759
"1803","1988-12-07",3692.65818095445,4275.14177337148
"1804","1988-12-08",3510.09033759435,4058.29763789522
"1805","1988-12-09",3355.55336570871,3899.11713820198
"1806","1988-12-10",3217.45038067185,3718.68414059502
"1807","1988-12-11",3106.79909619319,3558.1394930582
"1808","1988-12-12",2998.64436451931,3423.64888323051
"1809","1988-12-13",2887.34710800523,3318.96596349371
"1810","1988-12-14",2782.80717557546,3215.52187585097
"1811","1988-12-15",2685.40107612061,3112.92465314731
"1812","1988-12-16",2589.30184206314,3002.0303379913
"1813","1988-12-17",2491.6931925077,2888.46194375481
"1814","1988-12-18",2394.05224601425,2777.73911949135
"1815","1988-12-19",2295.50276890761,2668.98445379165
"1816","1988-12-20",2196.29742800901,2579.40948001857
"1817","1988-12-21",2127.26774449458,2586.70843121515
"1818","1988-12-22",2084.09041222677,2535.69513376654
"1819","1988-12-23",2211.54224522989,3035.90155763548
"1820","1988-12-24",2466.66096518248,3374.28775314091
"1821","1988-12-25",2807.40373555847,3822.0454082205
"1822","1988-12-26",3072.88190912278,4344.30783002607
"1823","1988-12-27",3311.86176041339,5192.65858605627
"1824","1988-12-28",3795.58179582808,6676.29665551502
"1825","1988-12-29",4422.0786051989,7509.69510697606
"1826","1988-12-30",4893.85913720304,7315.97749193171
"1827","1988-12-31",4996.55493161354,6763.97137092756
"1828","1989-01-01",4867.63606944049,6561.99442100167
"1829","1989-01-02",4716.85422462508,6089.73863143748
"1830","1989-01-03",4574.95429287367,5811.32456165802
"1831","1989-01-04",4470.94240025552,5656.80234371547
"1832","1989-01-05",4369.88350400227,5459.32346235934
"1833","1989-01-06",4469.35889439191,5438.87092824118
"1834","1989-01-07",4405.31912964743,5439.01796955506
"1835","1989-01-08",4443.59032612152,6120.53720630849
"1836","1989-01-09",4595.82846588727,7496.79838352847
"1837","1989-01-10",4509.86202254582,7834.20030085814
"1838","1989-01-11",4437.07695836516,7854.44861860378
"1839","1989-01-12",5386.08700485941,10724.8305942799
"1840","1989-01-13",6067.65107567165,12488.8417308633
"1841","1989-01-14",6631.89890938199,12094.7296361977
"1842","1989-01-15",7198.78586625803,12675.2092515064
"1843","1989-01-16",8451.74970234249,13167.6356641607
"1844","1989-01-17",9524.57270408399,12882.8228978966
"1845","1989-01-18",9922.15485013554,12423.2110968962
"1846","1989-01-19",9809.63926398262,11946.9866383123
"1847","1989-01-20",9440.83627003359,11221.101799097
"1848","1989-01-21",9109.10327753947,10421.6740601001
"1849","1989-01-22",8741.79589449178,9731.05210883254
"1850","1989-01-23",8394.09089143766,9151.77031818657
"1851","1989-01-24",8070.38204596959,8623.02816160521
"1852","1989-01-25",7739.89820889302,8138.72255537837
"1853","1989-01-26",7433.61057127227,7741.70159509368
"1854","1989-01-27",7156.54280132042,7401.20919354572
"1855","1989-01-28",7000.9446935207,7088.1482885676
"1856","1989-01-29",6870.51720537521,6817.90225305932
"1857","1989-01-30",6683.73477999528,6626.38353818546
"1858","1989-01-31",6567.22484558064,6489.25097631103
"1859","1989-02-01",6497.79094869479,6376.69030653664
"1860","1989-02-02",6343.78491810186,6219.90038525728
"1861","1989-02-03",6428.49180506054,6645.92447131341
"1862","1989-02-04",6785.5274933337,7039.44810881083
"1863","1989-02-05",7033.73200906909,7200.66083005601
"1864","1989-02-06",7120.56745280175,7213.22823262753
"1865","1989-02-07",7046.21657599417,7295.81988945855
"1866","1989-02-08",6864.41821348449,7312.95790518946
"1867","1989-02-09",6594.83909714215,7140.23907307443
"1868","1989-02-10",6304.16694334567,6798.09597381427
"1869","1989-02-11",6024.71438080043,6377.85631674922
"1870","1989-02-12",5754.24218656346,6067.12861547622
"1871","1989-02-13",5501.46598026381,5861.23549291946
"1872","1989-02-14",5789.84551932784,6353.53327643871
"1873","1989-02-15",5821.32869298898,6891.5963041243
"1874","1989-02-16",6453.77682222373,7459.80725345488
"1875","1989-02-17",7274.48344471432,8435.28269860523
"1876","1989-02-18",9541.23068023085,11686.2100388148
"1877","1989-02-19",11971.1044897121,13325.3767983273
"1878","1989-02-20",12031.521233257,12262.6668758847
"1879","1989-02-21",11840.6896894333,12331.850997347
"1880","1989-02-22",11930.6238327855,12676.8335061636
"1881","1989-02-23",12289.6635006878,12967.8919839739
"1882","1989-02-24",12423.6369617194,12956.3999660842
"1883","1989-02-25",12039.0321972646,12564.5692487727
"1884","1989-02-26",11141.9213624047,11616.1398151124
"1885","1989-02-27",10167.1988140355,10635.719509101
"1886","1989-02-28",9399.72370481009,9884.97194804349
"1887","1989-03-01",8820.22072652204,9276.83622926222
"1888","1989-03-02",8327.75225272743,8793.1055639905
"1889","1989-03-03",7886.03241693978,8385.72742590393
"1890","1989-03-04",7527.85785877198,8280.12490404663
"1891","1989-03-05",7450.28679271869,8897.64020871677
"1892","1989-03-06",9097.00410040669,12703.6466484622
"1893","1989-03-07",11853.5469376131,19407.8728489763
"1894","1989-03-08",15368.0253204212,31465.6747102381
"1895","1989-03-09",19522.4671343244,32705.9986445365
"1896","1989-03-10",20517.8834632422,26981.9606370927
"1897","1989-03-11",18842.6151622108,21637.6594797144
