Qbaseline_unit,Qsynth_unit,Qvahydro_unit,Qcbp6_unit,Qcbp6cc1_unit,Qcbp6cc2_unit,Qcbp6cc3_unit,run_mode,flow_mode,withdrawal_mgd,discharge_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,season,best_available,week,Runit,Broadcast to Parent,Listen on Child,Listen on Parent,Broadcast on Child
0,0,0.481987997,0.576260762,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,8,1992,6/8/1992,,707976000,,0.481987997,24,Qmdc_unit,0,0,0,0
0,0,0.416256014,0.443484155,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,9,1992,6/9/1992,,708062400,,0.416256014,24,Qmdc_unit,0,0,0,0
0,0,0.43761387,0.391300319,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,10,1992,6/10/1992,,708148800,,0.43761387,24,Qmdc_unit,0,0,0,0
0,0,0.383873325,0.321354417,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,11,1992,6/11/1992,,708235200,,0.383873325,24,Qmdc_unit,0,0,0,0
0,0,0.332038997,0.28565186,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,12,1992,6/12/1992,,708321600,,0.332038997,24,Qmdc_unit,0,0,0,0
0,0,0.294162738,0.254725045,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,13,1992,6/13/1992,,708408000,,0.294162738,24,Qmdc_unit,0,0,0,0
0,0,0.261645909,0.226019545,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,14,1992,6/14/1992,,708494400,,0.261645909,24,Qmdc_unit,0,0,0,0
0,0,0.230691157,0.199308805,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,15,1992,6/15/1992,,708580800,,0.230691157,25,Qmdc_unit,0,0,0,0
0,0,0.205146019,0.175135725,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,16,1992,6/16/1992,,708667200,,0.205146019,25,Qmdc_unit,0,0,0,0
0,0,0.215992359,0.203747478,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,17,1992,6/17/1992,,708753600,,0.215992359,25,Qmdc_unit,0,0,0,0
0,0,0.19203974,0.157754869,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,18,1992,6/18/1992,,708840000,,0.19203974,25,Qmdc_unit,0,0,0,0
0,0,0.1786788,0.173623119,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,19,1992,6/19/1992,,708926400,,0.1786788,25,Qmdc_unit,0,0,0,0
0,0,0.239851514,0.34297704,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,20,1992,6/20/1992,,709012800,,0.239851514,25,Qmdc_unit,0,0,0,0
0,0,0.251580787,0.21206873,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,21,1992,6/21/1992,,709099200,,0.251580787,25,Qmdc_unit,0,0,0,0
0,0,0.217430906,0.181958497,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,22,1992,6/22/1992,,709185600,,0.217430906,26,Qmdc_unit,0,0,0,0
0,0,0.19328724,0.137475064,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,23,1992,6/23/1992,,709272000,,0.19328724,26,Qmdc_unit,0,0,0,0
0,0,0.169157981,0.131559,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,24,1992,6/24/1992,,709358400,,0.169157981,26,Qmdc_unit,0,0,0,0
0,0,0.155539652,0.249854688,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,25,1992,6/25/1992,,709444800,,0.155539652,26,Qmdc_unit,0,0,0,0
0,0,0.14335227,0.163031076,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,26,1992,6/26/1992,,709531200,,0.14335227,26,Qmdc_unit,0,0,0,0
0,0,0.171682232,0.370026307,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,27,1992,6/27/1992,,709617600,,0.171682232,26,Qmdc_unit,0,0,0,0
0,0,0.190058036,0.173752778,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,28,1992,6/28/1992,,709704000,,0.190058036,26,Qmdc_unit,0,0,0,0
0,0,0.148134629,0.107529496,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,29,1992,6/29/1992,,709790400,,0.148134629,27,Qmdc_unit,0,0,0,0
0,0,0.124113248,0.089128509,0,0,0,2,4,35.58734977,4.553333333,,,0,,,6,30,1992,6/30/1992,,709876800,,0.124113248,27,Qmdc_unit,0,0,0,0
0,0,0.109993241,0.073991179,0,0,0,2,4,35.58734977,4.553333333,,,0,,,7,1,1992,7/1/1992,,709963200,,0.109993241,27,Qmdc_unit,0,0,0,0
0,0,0.172399025,0.216068268,0,0,0,2,4,35.58734977,4.289,,,0,,,7,2,1992,7/2/1992,,710049600,,0.172399025,27,Qmdc_unit,0,0,0,0
0,0,0.12494252,0.102885337,0,0,0,2,4,37.99498319,4.289,,,0,,,7,3,1992,7/3/1992,,710136000,,0.12494252,27,Qmdc_unit,0,0,0,0
0,0,0.226604222,0.346106361,0,0,0,2,4,37.99498319,4.289,,,0,,,7,4,1992,7/4/1992,,710222400,,0.226604222,27,Qmdc_unit,0,0,0,0
0,0,0.175227747,0.158983982,0,0,0,2,4,37.99498319,4.289,,,0,,,7,5,1992,7/5/1992,,710308800,,0.175227747,27,Qmdc_unit,0,0,0,0
0,0,0.146276551,0.10831381,0,0,0,2,4,37.99498319,4.289,,,0,,,7,6,1992,7/6/1992,,710395200,,0.146276551,28,Qmdc_unit,0,0,0,0
0,0,0.122606867,0.136442307,0,0,0,2,4,37.99498319,4.289,,,0,,,7,7,1992,7/7/1992,,710481600,,0.122606867,28,Qmdc_unit,0,0,0,0
0,0,0.098542599,0.078852102,0,0,0,2,4,37.99498319,4.289,,,0,,,7,8,1992,7/8/1992,,710568000,,0.098542599,28,Qmdc_unit,0,0,0,0
0,0,0.08369615,0.062683317,0,0,0,2,4,37.99498319,4.289,,,0,,,7,9,1992,7/9/1992,,710654400,,0.08369615,28,Qmdc_unit,0,0,0,0
0,0,0.074838162,0.05446114,0,0,0,2,4,37.99498319,4.289,,,0,,,7,10,1992,7/10/1992,,710740800,,0.074838162,28,Qmdc_unit,0,0,0,0
0,0,0.067281195,0.048607321,0,0,0,2,4,37.99498319,4.289,,,0,,,7,11,1992,7/11/1992,,710827200,,0.067281195,28,Qmdc_unit,0,0,0,0
0,0,0.06040668,0.043335609,0,0,0,2,4,37.99498319,4.289,,,0,,,7,12,1992,7/12/1992,,710913600,,0.06040668,28,Qmdc_unit,0,0,0,0
0,0,0.054135564,0.038488804,0,0,0,2,4,37.99498319,4.289,,,0,,,7,13,1992,7/13/1992,,711000000,,0.054135564,29,Qmdc_unit,0,0,0,0
0,0,0.048324125,0.034095047,0,0,0,2,4,37.99498319,4.289,,,0,,,7,14,1992,7/14/1992,,711086400,,0.048324125,29,Qmdc_unit,0,0,0,0
0,0,0.04291163,0.03040468,0,0,0,2,4,37.99498319,4.289,,,0,,,7,15,1992,7/15/1992,,711172800,,0.04291163,29,Qmdc_unit,0,0,0,0
0,0,0.053337681,0.105187705,0,0,0,2,4,37.99498319,4.289,,,0,,,7,16,1992,7/16/1992,,711259200,,0.053337681,29,Qmdc_unit,0,0,0,0
0,0,0.059646974,0.035034598,0,0,0,2,4,37.99498319,4.289,,,0,,,7,17,1992,7/17/1992,,711345600,,0.059646974,29,Qmdc_unit,0,0,0,0
0,0,0.045530348,0.030302114,0,0,0,2,4,37.99498319,4.289,,,0,,,7,18,1992,7/18/1992,,711432000,,0.045530348,29,Qmdc_unit,0,0,0,0
0,0,0.048726423,0.084767298,0,0,0,2,4,37.99498319,4.289,,,0,,,7,19,1992,7/19/1992,,711518400,,0.048726423,29,Qmdc_unit,0,0,0,0
0,0,0.040865956,0.028562307,0,0,0,2,4,37.99498319,4.289,,,0,,,7,20,1992,7/20/1992,,711604800,,0.040865956,30,Qmdc_unit,0,0,0,0
0,0,0.035168851,0.022658592,0,0,0,2,4,37.99498319,4.289,,,0,,,7,21,1992,7/21/1992,,711691200,,0.035168851,30,Qmdc_unit,0,0,0,0
0,0,0.034305663,0.055484738,0,0,0,2,4,37.99498319,4.289,,,0,,,7,22,1992,7/22/1992,,711777600,,0.034305663,30,Qmdc_unit,0,0,0,0
0,0,0.03490353,0.060208908,0,0,0,2,4,37.99498319,4.289,,,0,,,7,23,1992,7/23/1992,,711864000,,0.03490353,30,Qmdc_unit,0,0,0,0
0,0,0.028274113,0.02131171,0,0,0,2,4,37.99498319,4.289,,,0,,,7,24,1992,7/24/1992,,711950400,,0.028274113,30,Qmdc_unit,0,0,0,0
0,0,0.041006101,0.028009437,0,0,0,2,4,37.99498319,4.289,,,0,,,7,25,1992,7/25/1992,,712036800,,0.041006101,30,Qmdc_unit,0,0,0,0
0,0,0.027555226,0.019710907,0,0,0,2,4,37.99498319,4.289,,,0,,,7,26,1992,7/26/1992,,712123200,,0.027555226,30,Qmdc_unit,0,0,0,0
0,0,0.023110418,0.056078844,0,0,0,2,4,37.99498319,4.289,,,0,,,7,27,1992,7/27/1992,,712209600,,0.023110418,31,Qmdc_unit,0,0,0,0
0,0,0.117573254,0.228431062,0,0,0,2,4,37.99498319,4.289,,,0,,,7,28,1992,7/28/1992,,712296000,,0.117573254,31,Qmdc_unit,0,0,0,0
0,0,0.075955097,0.060148753,0,0,0,2,4,37.99498319,4.289,,,0,,,7,29,1992,7/29/1992,,712382400,,0.075955097,31,Qmdc_unit,0,0,0,0
0,0,0.045449911,0.037533976,0,0,0,2,4,37.99498319,4.289,,,0,,,7,30,1992,7/30/1992,,712468800,,0.045449911,31,Qmdc_unit,0,0,0,0
0,0,0.034189215,0.085042949,0,0,0,2,4,37.99498319,4.289,,,0,,,7,31,1992,7/31/1992,,712555200,,0.034189215,31,Qmdc_unit,0,0,0,0
0,0,0.0825833,0.135096158,0,0,0,2,4,37.99498319,4.289,,,0,,,8,1,1992,8/1/1992,,712641600,,0.0825833,31,Qmdc_unit,0,0,0,0
0,0,0.057824837,0.044142798,0,0,0,2,4,37.99498319,4.541666667,,,0,,,8,2,1992,8/2/1992,,712728000,,0.057824837,31,Qmdc_unit,0,0,0,0
0,0,0.041944078,0.034338135,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,3,1992,8/3/1992,,712814400,,0.041944078,32,Qmdc_unit,0,0,0,0
0,0,0.038982013,0.101913478,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,4,1992,8/4/1992,,712900800,,0.038982013,32,Qmdc_unit,0,0,0,0
0,0,0.034406983,0.042567988,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,5,1992,8/5/1992,,712987200,,0.034406983,32,Qmdc_unit,0,0,0,0
0,0,0.097736521,0.28306013,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,6,1992,8/6/1992,,713073600,,0.097736521,32,Qmdc_unit,0,0,0,0
0,0,0.130381062,0.135808139,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,7,1992,8/7/1992,,713160000,,0.130381062,32,Qmdc_unit,0,0,0,0
0,0,0.082737579,0.082722193,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,8,1992,8/8/1992,,713246400,,0.082737579,32,Qmdc_unit,0,0,0,0
0,0,0.064944821,0.264979198,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,9,1992,8/9/1992,,713332800,,0.064944821,32,Qmdc_unit,0,0,0,0
0,0,0.169855929,0.133835164,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,10,1992,8/10/1992,,713419200,,0.169855929,33,Qmdc_unit,0,0,0,0
0,0,0.120388199,0.069652677,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,11,1992,8/11/1992,,713505600,,0.120388199,33,Qmdc_unit,0,0,0,0
0,0,0.161705429,0.251396392,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,12,1992,8/12/1992,,713592000,,0.161705429,33,Qmdc_unit,0,0,0,0
0,0,0.110917008,0.430040951,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,13,1992,8/13/1992,,713678400,,0.110917008,33,Qmdc_unit,0,0,0,0
0,0,0.360782618,1.330394014,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,14,1992,8/14/1992,,713764800,,0.360782618,33,Qmdc_unit,0,0,0,0
0,0,2.023276721,1.176515664,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,15,1992,8/15/1992,,713851200,,2.023276721,33,Qmdc_unit,0,0,0,0
0,0,1.144023016,0.896641302,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,16,1992,8/16/1992,,713937600,,1.144023016,33,Qmdc_unit,0,0,0,0
0,0,0.718906651,0.757083867,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,17,1992,8/17/1992,,714024000,,0.718906651,34,Qmdc_unit,0,0,0,0
0,0,0.50366066,0.672730591,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,18,1992,8/18/1992,,714110400,,0.50366066,34,Qmdc_unit,0,0,0,0
0,0,0.378698438,0.593784347,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,19,1992,8/19/1992,,714196800,,0.378698438,34,Qmdc_unit,0,0,0,0
0,0,0.316811932,0.472252284,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,20,1992,8/20/1992,,714283200,,0.316811932,34,Qmdc_unit,0,0,0,0
0,0,0.278969011,0.36208923,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,21,1992,8/21/1992,,714369600,,0.278969011,34,Qmdc_unit,0,0,0,0
0,0,0.249670195,0.264225341,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,22,1992,8/22/1992,,714456000,,0.249670195,34,Qmdc_unit,0,0,0,0
0,0,0.223589566,0.202281717,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,23,1992,8/23/1992,,714542400,,0.223589566,34,Qmdc_unit,0,0,0,0
0,0,0.202057985,0.179935017,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,24,1992,8/24/1992,,714628800,,0.202057985,35,Qmdc_unit,0,0,0,0
0,0,0.186280709,0.158360841,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,25,1992,8/25/1992,,714715200,,0.186280709,35,Qmdc_unit,0,0,0,0
0,0,0.171777007,0.137952638,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,26,1992,8/26/1992,,714801600,,0.171777007,35,Qmdc_unit,0,0,0,0
0,0,0.16793026,0.124775613,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,27,1992,8/27/1992,,714888000,,0.16793026,35,Qmdc_unit,0,0,0,0
0,0,0.16862313,0.134364931,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,28,1992,8/28/1992,,714974400,,0.16862313,35,Qmdc_unit,0,0,0,0
0,0,0.218263509,0.128310968,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,29,1992,8/29/1992,,715060800,,0.218263509,35,Qmdc_unit,0,0,0,0
0,0,0.170962185,0.100943956,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,30,1992,8/30/1992,,715147200,,0.170962185,35,Qmdc_unit,0,0,0,0
0,0,0.147668452,0.085641785,0,0,0,2,4,35.6845461,4.541666667,,,0,,,8,31,1992,8/31/1992,,715233600,,0.147668452,36,Qmdc_unit,0,0,0,0
0,0,0.132754628,0.070596629,0,0,0,2,4,35.6845461,4.541666667,,,0,,,9,1,1992,9/1/1992,,715320000,,0.132754628,36,Qmdc_unit,0,0,0,0
0,0,0.120682915,0.057681524,0,0,0,2,4,35.6845461,6.929,,,0,,,9,2,1992,9/2/1992,,715406400,,0.120682915,36,Qmdc_unit,0,0,0,0
0,0,0.111090063,0.0503767,0,0,0,2,4,34.4290895,6.929,,,0,,,9,3,1992,9/3/1992,,715492800,,0.111090063,36,Qmdc_unit,0,0,0,0
0,0,0.112496841,0.13912459,0,0,0,2,4,34.4290895,6.929,,,0,,,9,4,1992,9/4/1992,,715579200,,0.112496841,36,Qmdc_unit,0,0,0,0
0,0,0.1074955,0.063224729,0,0,0,2,4,34.4290895,6.929,,,0,,,9,5,1992,9/5/1992,,715665600,,0.1074955,36,Qmdc_unit,0,0,0,0
0,0,0.133104134,0.242359876,0,0,0,2,4,34.4290895,6.929,,,0,,,9,6,1992,9/6/1992,,715752000,,0.133104134,36,Qmdc_unit,0,0,0,0
0,0,0.302901827,0.253154911,0,0,0,2,4,34.4290895,6.929,,,0,,,9,7,1992,9/7/1992,,715838400,,0.302901827,37,Qmdc_unit,0,0,0,0
0,0,0.216100455,0.153090348,0,0,0,2,4,34.4290895,6.929,,,0,,,9,8,1992,9/8/1992,,715924800,,0.216100455,37,Qmdc_unit,0,0,0,0
0,0,0.1639376,0.099012799,0,0,0,2,4,34.4290895,6.929,,,0,,,9,9,1992,9/9/1992,,716011200,,0.1639376,37,Qmdc_unit,0,0,0,0
0,0,0.139183357,0.081124662,0,0,0,2,4,34.4290895,6.929,,,0,,,9,10,1992,9/10/1992,,716097600,,0.139183357,37,Qmdc_unit,0,0,0,0
0,0,0.143807718,0.118740071,0,0,0,2,4,34.4290895,6.929,,,0,,,9,11,1992,9/11/1992,,716184000,,0.143807718,37,Qmdc_unit,0,0,0,0
0,0,0.12269682,0.069512552,0,0,0,2,4,34.4290895,6.929,,,0,,,9,12,1992,9/12/1992,,716270400,,0.12269682,37,Qmdc_unit,0,0,0,0
0,0,0.11133561,0.059620046,0,0,0,2,4,34.4290895,6.929,,,0,,,9,13,1992,9/13/1992,,716356800,,0.11133561,37,Qmdc_unit,0,0,0,0
0,0,0.101829411,0.052542703,0,0,0,2,4,34.4290895,6.929,,,0,,,9,14,1992,9/14/1992,,716443200,,0.101829411,38,Qmdc_unit,0,0,0,0
0,0,0.093234267,0.046594249,0,0,0,2,4,34.4290895,6.929,,,0,,,9,15,1992,9/15/1992,,716529600,,0.093234267,38,Qmdc_unit,0,0,0,0
0,0,0.085444301,0.04115797,0,0,0,2,4,34.4290895,6.929,,,0,,,9,16,1992,9/16/1992,,716616000,,0.085444301,38,Qmdc_unit,0,0,0,0
0,0,0.078170343,0.036862411,0,0,0,2,4,34.4290895,6.929,,,0,,,9,17,1992,9/17/1992,,716702400,,0.078170343,38,Qmdc_unit,0,0,0,0
0,0,0.071380528,0.033662897,0,0,0,2,4,34.4290895,6.929,,,0,,,9,18,1992,9/18/1992,,716788800,,0.071380528,38,Qmdc_unit,0,0,0,0
0,0,0.065065335,0.03072387,0,0,0,2,4,34.4290895,6.929,,,0,,,9,19,1992,9/19/1992,,716875200,,0.065065335,38,Qmdc_unit,0,0,0,0
0,0,0.059304395,0.028150314,0,0,0,2,4,34.4290895,6.929,,,0,,,9,20,1992,9/20/1992,,716961600,,0.059304395,38,Qmdc_unit,0,0,0,0
0,0,0.054018703,0.025801397,0,0,0,2,4,34.4290895,6.929,,,0,,,9,21,1992,9/21/1992,,717048000,,0.054018703,39,Qmdc_unit,0,0,0,0
0,0,0.049084136,0.023512634,0,0,0,2,4,34.4290895,6.929,,,0,,,9,22,1992,9/22/1992,,717134400,,0.049084136,39,Qmdc_unit,0,0,0,0
0,0,0.044461804,0.021401541,0,0,0,2,4,34.4290895,6.929,,,0,,,9,23,1992,9/23/1992,,717220800,,0.044461804,39,Qmdc_unit,0,0,0,0
0,0,0.040342367,0.019638187,0,0,0,2,4,34.4290895,6.929,,,0,,,9,24,1992,9/24/1992,,717307200,,0.040342367,39,Qmdc_unit,0,0,0,0
0,0,0.079366753,0.198607798,0,0,0,2,4,34.4290895,6.929,,,0,,,9,25,1992,9/25/1992,,717393600,,0.079366753,39,Qmdc_unit,0,0,0,0
0,0,0.062816939,0.098077036,0,0,0,2,4,34.4290895,6.929,,,0,,,9,26,1992,9/26/1992,,717480000,,0.062816939,39,Qmdc_unit,0,0,0,0
0,0,0.0526618,0.173008583,0,0,0,2,4,34.4290895,6.929,,,0,,,9,27,1992,9/27/1992,,717566400,,0.0526618,39,Qmdc_unit,0,0,0,0
0,0,0.063749447,0.373546846,0,0,0,2,4,34.4290895,6.929,,,0,,,9,28,1992,9/28/1992,,717652800,,0.063749447,40,Qmdc_unit,0,0,0,0
0,0,0.150756495,0.304452343,0,0,0,2,4,34.4290895,6.929,,,0,,,9,29,1992,9/29/1992,,717739200,,0.150756495,40,Qmdc_unit,0,0,0,0
0,0,0.092805212,0.210054891,0,0,0,2,4,34.4290895,6.929,,,0,,,9,30,1992,9/30/1992,,717825600,,0.092805212,40,Qmdc_unit,0,0,0,0
0,0,0.071212979,0.177941548,0,0,0,2,4,34.4290895,6.929,,,0,,,10,1,1992,10/1/1992,,717912000,,0.071212979,40,Qmdc_unit,0,0,0,0
0,0,0.060608779,0.130735579,0,0,0,2,4,34.4290895,6.178333333,,,0,,,10,2,1992,10/2/1992,,717998400,,0.060608779,40,Qmdc_unit,0,0,0,0
0,0,0.053994596,0.105141312,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,3,1992,10/3/1992,,718084800,,0.053994596,40,Qmdc_unit,0,0,0,0
0,0,0.049236859,0.403157775,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,4,1992,10/4/1992,,718171200,,0.049236859,40,Qmdc_unit,0,0,0,0
0,0,0.242666377,0.403320818,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,5,1992,10/5/1992,,718257600,,0.242666377,41,Qmdc_unit,0,0,0,0
0,0,0.162144476,0.263432268,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,6,1992,10/6/1992,,718344000,,0.162144476,41,Qmdc_unit,0,0,0,0
0,0,0.101421572,0.227978865,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,7,1992,10/7/1992,,718430400,,0.101421572,41,Qmdc_unit,0,0,0,0
0,0,0.075416976,0.175060318,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,8,1992,10/8/1992,,718516800,,0.075416976,41,Qmdc_unit,0,0,0,0
0,0,0.086030347,0.181196397,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,9,1992,10/9/1992,,718603200,,0.086030347,41,Qmdc_unit,0,0,0,0
0,0,0.072935917,0.150100707,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,10,1992,10/10/1992,,718689600,,0.072935917,41,Qmdc_unit,0,0,0,0
0,0,0.064841867,0.132176609,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,11,1992,10/11/1992,,718776000,,0.064841867,41,Qmdc_unit,0,0,0,0
0,0,0.05924605,0.119764474,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,12,1992,10/12/1992,,718862400,,0.05924605,42,Qmdc_unit,0,0,0,0
0,0,0.054917044,0.110076053,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,13,1992,10/13/1992,,718948800,,0.054917044,42,Qmdc_unit,0,0,0,0
0,0,0.05096472,0.09864901,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,14,1992,10/14/1992,,719035200,,0.05096472,42,Qmdc_unit,0,0,0,0
0,0,0.047184277,0.087466236,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,15,1992,10/15/1992,,719121600,,0.047184277,42,Qmdc_unit,0,0,0,0
0,0,0.043509663,0.076593382,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,16,1992,10/16/1992,,719208000,,0.043509663,42,Qmdc_unit,0,0,0,0
0,0,0.040009062,0.066672011,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,17,1992,10/17/1992,,719294400,,0.040009062,42,Qmdc_unit,0,0,0,0
0,0,0.036842045,0.05936356,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,18,1992,10/18/1992,,719380800,,0.036842045,42,Qmdc_unit,0,0,0,0
0,0,0.033974206,0.053997916,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,19,1992,10/19/1992,,719467200,,0.033974206,43,Qmdc_unit,0,0,0,0
0,0,0.031338758,0.049384847,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,20,1992,10/20/1992,,719553600,,0.031338758,43,Qmdc_unit,0,0,0,0
0,0,0.028900589,0.045048616,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,21,1992,10/21/1992,,719640000,,0.028900589,43,Qmdc_unit,0,0,0,0
0,0,0.026557381,0.040570668,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,22,1992,10/22/1992,,719726400,,0.026557381,43,Qmdc_unit,0,0,0,0
0,0,0.02434723,0.036494618,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,23,1992,10/23/1992,,719812800,,0.02434723,43,Qmdc_unit,0,0,0,0
0,0,0.022321521,0.032913566,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,24,1992,10/24/1992,,719899200,,0.022321521,43,Qmdc_unit,0,0,0,0
0,0,0.020595969,0.042026387,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,25,1992,10/25/1992,,719985600,,0.020595969,43,Qmdc_unit,0,0,0,0
0,0,0.018934323,0.030807688,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,26,1992,10/26/1992,,720075600,,0.018934323,44,Qmdc_unit,0,0,0,0
0,0,0.017264182,0.025843459,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,27,1992,10/27/1992,,720162000,,0.017264182,44,Qmdc_unit,0,0,0,0
0,0,0.015688079,0.02282649,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,28,1992,10/28/1992,,720248400,,0.015688079,44,Qmdc_unit,0,0,0,0
0,0,0.014213955,0.020300104,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,29,1992,10/29/1992,,720334800,,0.014213955,44,Qmdc_unit,0,0,0,0
0,0,0.012896612,0.018441432,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,30,1992,10/30/1992,,720421200,,0.012896612,44,Qmdc_unit,0,0,0,0
0,0,0.336230556,0.774338926,0,0,0,2,4,32.26454145,6.178333333,,,0,,,10,31,1992,10/31/1992,,720507600,,0.336230556,44,Qmdc_unit,0,0,0,0
0,0,0.192135215,0.27758715,0,0,0,2,4,32.26454145,6.178333333,,,0,,,11,1,1992,11/1/1992,,720594000,,0.192135215,44,Qmdc_unit,0,0,0,0
0,0,0.131747567,0.223959973,0,0,0,2,4,32.26454145,4.812333333,,,0,,,11,2,1992,11/2/1992,,720680400,,0.131747567,45,Qmdc_unit,0,0,0,0
0,0,0.357381449,0.586372221,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,3,1992,11/3/1992,,720766800,,0.357381449,45,Qmdc_unit,0,0,0,0
0,0,0.190662103,0.346869332,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,4,1992,11/4/1992,,720853200,,0.190662103,45,Qmdc_unit,0,0,0,0
0,0,0.171981175,0.489697911,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,5,1992,11/5/1992,,720939600,,0.171981175,45,Qmdc_unit,0,0,0,0
0,0,0.286782405,0.447903609,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,6,1992,11/6/1992,,721026000,,0.286782405,45,Qmdc_unit,0,0,0,0
0,0,0.216658328,0.358485625,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,7,1992,11/7/1992,,721112400,,0.216658328,45,Qmdc_unit,0,0,0,0
0,0,0.170841973,0.3128848,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,8,1992,11/8/1992,,721198800,,0.170841973,45,Qmdc_unit,0,0,0,0
0,0,0.149074208,0.267572092,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,9,1992,11/9/1992,,721285200,,0.149074208,46,Qmdc_unit,0,0,0,0
0,0,0.136020439,0.22807214,0,0,0,2,4,29.23623187,4.812333333,,,0,,,11,10,1992,11/10/1992,,721371600,,0.136020439,46,Qmdc_unit,0,0,0,0
