"","date","mod1.flow","mod2.flow"
"4111",1995-04-03,10278.846985,10241.267304
"4112",1995-04-04,9888.045473,9864.874969
"4113",1995-04-05,9464.390839,9452.864381
"4114",1995-04-06,9017.780609,9044.942139
"4115",1995-04-07,8580.380372,8664.039675
"4116",1995-04-08,8186.311127,8324.769747
"4117",1995-04-09,7825.122955,8079.632813
"4118",1995-04-10,7635.292174,8005.4729
"4119",1995-04-11,7703.751129,8144.094786
"4120",1995-04-12,8062.5932,8972.005369
"4121",1995-04-13,10259.786773,11581.914275
"4122",1995-04-14,11091.595976,13147.047851
"4123",1995-04-15,11580.09021,13830.935303
"4124",1995-04-16,11401.621642,13577.311463
"4125",1995-04-17,10952.721465,13002.668884
"4126",1995-04-18,10317.42285,12349.308624
"4127",1995-04-19,9588.310579,11643.838289
"4128",1995-04-20,8840.909546,10964.403747
"4129",1995-04-21,8173.442718,10370.589353
"4130",1995-04-22,7609.883942,9882.433778
"4131",1995-04-23,7190.41693,9531.957033
"4132",1995-04-24,7354.539765,9858.344298
"4133",1995-04-25,6977.442597,9555.143098
"4134",1995-04-26,6904.002837,9420.372863
"4135",1995-04-27,6815.095184,9361.479795
"4136",1995-04-28,6790.113007,9557.332551
"4137",1995-04-29,6952.053677,9920.050324
"4138",1995-04-30,7570.285645,10756.101958
"4139",1995-05-01,7724.425779,10627.017335
"4140",1995-05-02,9032.84192,11888.994079
"4141",1995-05-03,9009.972107,12168.048429
"4142",1995-05-04,9547.865297,12581.723757
"4143",1995-05-05,9941.964356,12989.903869
"4144",1995-05-06,10148.252746,13785.740417
"4145",1995-05-07,10443.334627,14617.683288
"4146",1995-05-08,10640.673341,14563.383729
"4147",1995-05-09,10413.197543,13757.898376
"4148",1995-05-10,10206.193087,13666.261232
"4149",1995-05-11,11772.869294,14559.1958
"4150",1995-05-12,10702.440977,13619.180177
"4151",1995-05-13,10108.342955,13025.167663
"4152",1995-05-14,10912.669281,14076.318237
"4153",1995-05-15,11604.031278,15676.785707
"4154",1995-05-16,12307.448577,18602.884398
"4155",1995-05-17,15208.042603,31572.822904
"4156",1995-05-18,25066.151116,39268.04175
"4157",1995-05-19,30805.97947,35156.40297
"4158",1995-05-20,27198.01954,29334.20216
"4159",1995-05-21,24038.331003,26687.26195
"4160",1995-05-22,25262.43598,26203.11219
"4161",1995-05-23,25169.731766,24790.60163
"4162",1995-05-24,21525.37146,21819.988159
"4163",1995-05-25,17876.409483,18978.328492
"4164",1995-05-26,15412.119264,17596.124206
"4165",1995-05-27,15142.968629,16463.639833
"4166",1995-05-28,14350.486574,15538.035096
"4167",1995-05-29,13119.78119,15252.353209
"4168",1995-05-30,12827.333313,14585.360718
"4169",1995-05-31,12430.132295,14029.029726
"4170",1995-06-01,11613.406921,13790.893127
"4171",1995-06-02,11082.197479,14024.347961
"4172",1995-06-03,10683.573885,14368.769347
"4173",1995-06-04,10686.663942,14366.956421
"4174",1995-06-05,10268.739776,13758.012144
"4175",1995-06-06,9799.598758,13045.752138
"4176",1995-06-07,9383.234495,12327.184783
"4177",1995-06-08,9068.183105,11632.966461
"4178",1995-06-09,8556.021547,10956.279022
"4179",1995-06-10,7933.873505,10325.348297
"4180",1995-06-11,7494.072785,10203.764436
"4181",1995-06-12,8241.567597,11106.808748
"4182",1995-06-13,8314.834167,11542.900147
"4183",1995-06-14,8723.886811,11834.309017
"4184",1995-06-15,9244.440826,11988.528536
"4185",1995-06-16,9758.45926,12220.432158
"4186",1995-06-17,9999.388766,12369.640686
"4187",1995-06-18,9711.846893,12112.586762
"4188",1995-06-19,9034.618624,11436.528199
"4189",1995-06-20,8240.431305,10557.879272
"4190",1995-06-21,7462.553741,9649.138336
"4191",1995-06-22,6788.525116,8896.446596
"4192",1995-06-23,6293.178786,9584.165679
"4193",1995-06-24,8097.419739,10405.544067
"4194",1995-06-25,10123.284913,11667.103973
"4195",1995-06-26,17717.385068,13753.331175
"4196",1995-06-27,22617.315611,19326.201173
"4197",1995-06-28,27713.631786,33107.961314
"4198",1995-06-29,42184.90916,70886.66332
"4199",1995-06-30,53500.67002,80266.90308
"4200",1995-07-01,57788.38648,71526.32372
"4201",1995-07-02,49470.01489,59761.40384
"4202",1995-07-03,41679.75588,48309.76222
"4203",1995-07-04,35711.38855,40032.31581
"4204",1995-07-05,30083.09387,33839.79137
"4205",1995-07-06,26090.03866,29153.84474
"4206",1995-07-07,23701.135684,25632.60774
"4207",1995-07-08,24742.61097,22581.835754
"4208",1995-07-09,23057.380737,20470.090087
"4209",1995-07-10,20913.449098,18463.449705
"4210",1995-07-11,19711.26123,18350.695068
"4211",1995-07-12,17971.233643,17029.817142
"4212",1995-07-13,16069.760803,15594.182312
"4213",1995-07-14,14366.324892,14424.941469
"4214",1995-07-15,12975.178589,13381.965517
"4215",1995-07-16,11791.26367,12761.778867
"4216",1995-07-17,10974.846681,12452.200196
"4217",1995-07-18,10906.511871,12497.970518
"4218",1995-07-19,10946.801025,12273.366057
"4219",1995-07-20,11975.921754,11793.18518
"4220",1995-07-21,12979.842346,11454.007506
"4221",1995-07-22,12156.992248,11010.91147
"4222",1995-07-23,10990.409942,10587.395141
"4223",1995-07-24,10023.29483,10247.255523
"4224",1995-07-25,9281.670257,9789.854585
"4225",1995-07-26,8605.482026,9387.831053
"4226",1995-07-27,8091.656127,9018.672059
"4227",1995-07-28,7791.617705,8717.49829
"4228",1995-07-29,7644.851839,8459.675294
"4229",1995-07-30,7592.396423,8352.662079
"4230",1995-07-31,7432.014129,8075.014526
"4231",1995-08-01,7040.185455,7554.193756
"4232",1995-08-02,6602.761169,7021.155608
"4233",1995-08-03,6172.54987,6539.592742
"4234",1995-08-04,5755.177582,6115.823989
"4235",1995-08-05,5564.369673,6271.421785
"4236",1995-08-06,10635.416933,10967.820526
"4237",1995-08-07,12119.103729,14220.261231
"4238",1995-08-08,20075.177979,19466.483092
"4239",1995-08-09,28169.02283,27262.621516
"4240",1995-08-10,35034.1042,31582.13438
"4241",1995-08-11,30967.54395,27022.61951
"4242",1995-08-12,24043.050971,21239.563904
"4243",1995-08-13,18666.429749,17252.354674
"4244",1995-08-14,15302.077759,14657.741148
"4245",1995-08-15,13221.141846,12704.55417
"4246",1995-08-16,11550.101654,11055.239565
"4247",1995-08-17,10251.215666,9713.791443
"4248",1995-08-18,9219.387359,8662.248475
"4249",1995-08-19,8420.510588,7863.468507
"4250",1995-08-20,7762.958192,7211.835848
"4251",1995-08-21,7133.407014,6637.736147
"4252",1995-08-22,6533.231172,6110.083538
"4253",1995-08-23,5968.650422,5661.684815
"4254",1995-08-24,5440.489532,5313.592772
"4255",1995-08-25,4963.664354,5026.184145
"4256",1995-08-26,4585.625152,4746.815858
"4257",1995-08-27,4297.794783,4449.775832
"4258",1995-08-28,4063.666061,4162.377686
"4259",1995-08-29,3827.226379,3898.899551
"4260",1995-08-30,3584.010298,3623.202848
"4261",1995-08-31,3331.003816,3395.622956
"4262",1995-09-01,3111.486851,3300.815323
"4263",1995-09-02,2881.023791,3162.816957
"4264",1995-09-03,2730.575187,2986.448236
"4265",1995-09-04,2567.543066,2787.794125
"4266",1995-09-05,2387.5326679,2591.461334
"4267",1995-09-06,2195.2704621,2410.8605279
"4268",1995-09-07,2001.3283157,2241.393959
"4269",1995-09-08,1811.6937867,2077.4414216
"4270",1995-09-09,1696.2667312,1950.5711746
"4271",1995-09-10,1778.1585466,1812.2644804
"4272",1995-09-11,1542.7004125,1667.8316648
"4273",1995-09-12,1335.3623467,1535.6755603
"4274",1995-09-13,1180.0118445,1413.3430558
"4275",1995-09-14,1051.6673126,1333.1844976
"4276",1995-09-15,925.3266486,1210.1018982
"4277",1995-09-16,813.3470364,1202.9283828
"4278",1995-09-17,2490.3464417,2830.8433387
"4279",1995-09-18,2126.2995758,2763.699028
"4280",1995-09-19,2143.7177048,2945.954361
"4281",1995-09-20,2225.0093154,3169.823565
"4282",1995-09-21,2225.0964509,3324.439821
"4283",1995-09-22,2469.7336035,3893.768495
"4284",1995-09-23,2815.225074,4044.302431
"4285",1995-09-24,2786.990922,3733.806552
"4286",1995-09-25,3421.656197,4326.780686
"4287",1995-09-26,3742.603547,4493.228075
"4288",1995-09-27,3389.46837,4075.571702
"4289",1995-09-28,3091.478273,3928.733445
"4290",1995-09-29,2876.149583,3870.042358
"4291",1995-09-30,2732.24494,3837.914428
"4292",1995-10-01,2652.398575,3892.939087
"4293",1995-10-02,2567.239373,3845.944932
"4294",1995-10-03,2465.100338,3684.981214
"4295",1995-10-04,2345.2600703,3744.923703
"4296",1995-10-05,3101.3076252,5526.80771
"4297",1995-10-06,4720.270782,6568.501616
"4298",1995-10-07,4873.380293,8666.97528
"4299",1995-10-08,6422.797152,10499.018798
"4300",1995-10-09,8842.578978,10810.248015
"4301",1995-10-10,9289.935488,10296.476016
"4302",1995-10-11,8333.009523,9625.358063
"4303",1995-10-12,7105.495695,8954.287141
"4304",1995-10-13,6025.073258,8216.793701
"4305",1995-10-14,7386.389801,10561.557099
"4306",1995-10-15,7994.14917,10910.59735
"4307",1995-10-16,6700.15387,10006.730896
"4308",1995-10-17,6279.203887,9228.796569
"4309",1995-10-18,5663.014739,8439.779605
"4310",1995-10-19,5132.354645,7812.340914
"4311",1995-10-20,4755.310897,8332.861053
"4312",1995-10-21,22790.721178,31534.345666
"4313",1995-10-22,89796.87892,73895.70338
"4314",1995-10-23,133774.43849,96627.13061
"4315",1995-10-24,95002.2373,78586.00267
"4316",1995-10-25,53229.15049,51440.55505
"4317",1995-10-26,33834.0094,35127.52916
"4318",1995-10-27,24181.639694,26499.99329
"4319",1995-10-28,21418.916381,23350.953675
"4320",1995-10-29,16996.246764,19420.789794
"4321",1995-10-30,13926.654907,16801.342652
"4322",1995-10-31,11454.813658,14811.034912
"4323",1995-11-01,10092.305237,13661.267396
"4324",1995-11-02,9508.140227,13153.920778
"4325",1995-11-03,8669.145693,12489.431791
"4326",1995-11-04,8079.985868,11979.964599
"4327",1995-11-05,7577.386687,11479.77487
"4328",1995-11-06,7139.532348,11011.355011
"4329",1995-11-07,7179.061735,11237.536223
"4330",1995-11-08,7285.166991,11397.221711
"4331",1995-11-09,7069.96744,11158.332671
"4332",1995-11-10,6814.73999,10816.355498
"4333",1995-11-11,7368.735505,12538.349122
"4334",1995-11-12,13732.80008,21075.211426
"4335",1995-11-13,14935.819458,27187.353445
"4336",1995-11-14,20782.807008,37592.839
"4337",1995-11-15,25492.514336,50031.56138
"4338",1995-11-16,33477.37988,54512.01512
"4339",1995-11-17,34041.9358,48465.76062
"4340",1995-11-18,28727.50575,39363.79223
"4341",1995-11-19,24191.392568,32348.7002
"4342",1995-11-20,20926.188967,27342.66114
"4343",1995-11-21,18629.766845,24295.210634
"4344",1995-11-22,16981.881958,22320.045166
"4345",1995-11-23,15783.66107,21081.762023
"4346",1995-11-24,15053.49823,21368.278201
"4347",1995-11-25,14742.364198,21110.940186
"4348",1995-11-26,14346.047484,20592.081908
"4349",1995-11-27,14134.289305,19868.633181
"4350",1995-11-28,14027.186341,19159.620485
"4351",1995-11-29,15228.912718,21688.249634
"4352",1995-11-30,17896.57605,23196.537236
"4353",1995-12-01,21206.083435,26318.38062
"4354",1995-12-02,21180.903871,28489.67442
"4355",1995-12-03,19985.481568,27818.15724
"4356",1995-12-04,18784.439331,25557.8711
"4357",1995-12-05,17801.411927,23379.104005
"4358",1995-12-06,17099.431273,21700.027773
"4359",1995-12-07,16499.163328,20351.260622
"4360",1995-12-08,15890.595703,19271.456053
"4361",1995-12-09,15553.978087,18613.02826
"4362",1995-12-10,15691.635558,17898.205139
"4363",1995-12-11,15273.043579,17115.993042
"4364",1995-12-12,14493.278321,16389.679687
"4365",1995-12-13,13733.716493,15721.791564
"4366",1995-12-14,13116.927795,15446.403628
"4367",1995-12-15,12717.201538,15684.031372
"4368",1995-12-16,15772.604308,21501.17602
"4369",1995-12-17,17277.04175,26151.42429
"4370",1995-12-18,17717.997619,27574.6731
"4371",1995-12-19,18701.801819,30234.20103
"4372",1995-12-20,19834.241455,30388.69973
"4373",1995-12-21,19793.444272,27873.26722
"4374",1995-12-22,19376.744749,24613.313891
"4375",1995-12-23,18823.320923,22124.478271
"4376",1995-12-24,17964.391723,20398.219729
"4377",1995-12-25,16986.187438,18953.963684
"4378",1995-12-26,16144.756164,17758.279539
"4379",1995-12-27,15398.24524,16718.387635
"4380",1995-12-28,14727.818969,15783.539246
"4381",1995-12-29,14356.247865,15113.504823
"4382",1995-12-30,14075.991881,14884.706116
"4383",1995-12-31,13657.448978,15113.547059
"4384",1996-01-01,13521.184142,16399.140073
"4385",1996-01-02,16259.606199,23553.458251
"4386",1996-01-03,22702.082639,38831.22679
"4387",1996-01-04,30045.85606,49125.07838
"4388",1996-01-05,32250.82068,48736.65151
"4389",1996-01-06,29704.30894,43330.84584
"4390",1996-01-07,25962.21218,37101.89162
"4391",1996-01-08,23655.150693,31667.80493
"4392",1996-01-09,21877.174194,27187.82117
"4393",1996-01-10,19898.101318,23955.744388
"4394",1996-01-11,18149.617614,21621.794311
"4395",1996-01-12,16972.39099,20050.550293
"4396",1996-01-13,16384.312681,18835.278932
"4397",1996-01-14,16652.637206,17716.501467
"4398",1996-01-15,17294.544432,17086.603702
"4399",1996-01-16,17143.382813,18034.726378
"4400",1996-01-17,16844.951905,20045.009522
"4401",1996-01-18,18725.802002,28085.935232
"4402",1996-01-19,74413.351556,94828.16689
"4403",1996-01-20,229376.49998,235337.94733
"4404",1996-01-21,371628.3916,327499.1837
"4405",1996-01-22,357159.8405,288679.5909
"4406",1996-01-23,255110.9746,193664.97463
"4407",1996-01-24,157190.91893,114304.45702
"4408",1996-01-25,111889.61037,84987.75953
"4409",1996-01-26,97620.04564,77723.31811
"4410",1996-01-27,89791.26439,84342.30811
"4411",1996-01-28,104520.85231,114471.05663
"4412",1996-01-29,106708.60743,143320.84668
"4413",1996-01-30,87377.01367,123744.83888
"4414",1996-01-31,67559.71557,92607.43579
"4415",1996-02-01,56627.1079,65590.82228
"4416",1996-02-02,50385.92883,51488.71741
"4417",1996-02-03,46288.69969,43441.32555
"4418",1996-02-04,43146.6144,38411.24046
"4419",1996-02-05,40555.19421,35126.17115
"4420",1996-02-06,38330.69958,32609.22081
"4421",1996-02-07,36415.83984,30738.78088
"4422",1996-02-08,34888.89577,30031.48294
"4423",1996-02-09,34999.98448,31111.80834
"4424",1996-02-10,37979.36838,32161.65761
"4425",1996-02-11,49684.44922,35021.06433
"4426",1996-02-12,72232.66796,39237.24839
"4427",1996-02-13,89197.92311,39448.10461
"4428",1996-02-14,89176.8203,36483.44678
"4429",1996-02-15,76551.30933,33071.46155
"4430",1996-02-16,64962.50024,30064.84971
"4431",1996-02-17,55530.16532,27499.02319
"4432",1996-02-18,48396.44349,25692.99644
"4433",1996-02-19,43406.31335,24805.64748
"4434",1996-02-20,40661.15538,26367.62733
"4435",1996-02-21,44683.20164,31080.12377
"4436",1996-02-22,57406.38112,36421.05639
"4437",1996-02-23,68184.406,40010.57557
"4438",1996-02-24,69453.58323,44648.76686
"4439",1996-02-25,77313.75686,48394.88394
"4440",1996-02-26,93340.95386,49442.40773
"4441",1996-02-27,94383.13037,45837.87109
"4442",1996-02-28,80673.82496,41370.63379
"4443",1996-02-29,91409.12135,41914.47508
"4444",1996-03-01,118057.61914,49190.00831
"4445",1996-03-02,103892.92259,51707.4194
"4446",1996-03-03,76659.87085,45711.58228
"4447",1996-03-04,60709.36401,38835.43249
"4448",1996-03-05,51546.85732,34385.30374
"4449",1996-03-06,45763.11768,33283.38733
"4450",1996-03-07,45955.14758,37179.04299
"4451",1996-03-08,52739.05103,45081.19251
"4452",1996-03-09,66310.1289,49458.06946
"4453",1996-03-10,70452.15579,48968.5503
"4454",1996-03-11,64121.71583,44371.93616
"4455",1996-03-12,55551.53807,38995.87692
"4456",1996-03-13,48284.61817,35127.02329
"4457",1996-03-14,43073.00147,32179.75612
"4458",1996-03-15,40018.30837,30460.46276
"4459",1996-03-16,41174.03308,30896.20605
"4460",1996-03-17,47251.79028,32854.12868
"4461",1996-03-18,53764.38768,35490.83791
"4462",1996-03-19,56661.9214,39477.39541
"4463",1996-03-20,64064.92092,57926.82337
"4464",1996-03-21,105443.88548,96419.17312
"4465",1996-03-22,153579.61474,115156.15331
"4466",1996-03-23,132790.10983,96558.29883
"4467",1996-03-24,96229.74927,68520.97362
"4468",1996-03-25,66556.17382,52519.65052
"4469",1996-03-26,52895.58299,42628.20594
"4470",1996-03-27,46149.98534,36979.30275
"4471",1996-03-28,44584.63267,35191.98719
"4472",1996-03-29,52711.70777,34685.61329
"4473",1996-03-30,57977.125,35004.46973
"4474",1996-03-31,62922.25097,39106.26769
"4475",1996-04-01,70301.60743,51359.11963
"4476",1996-04-02,76286.5564,77048.9563
"4477",1996-04-03,101632.39258,96223.01903
"4478",1996-04-04,121845.58348,94621.01465
"4479",1996-04-05,100980.4568,74681.31105
"4480",1996-04-06,70080.98802,58187.76757
"4481",1996-04-07,54374.59619,47964.79711
"4482",1996-04-08,45704.881,41857.81311
"4483",1996-04-09,41785.53854,39378.99647
"4484",1996-04-10,39652.49173,37200.76612
"4485",1996-04-11,37821.21936,35443.29382
"4486",1996-04-12,35420.59509,33504.44251
"4487",1996-04-13,33014.29701,31659.0973
"4488",1996-04-14,31215.85999,30141.82911
"4489",1996-04-15,30331.49048,30518.50208
"4490",1996-04-16,38845.78136,36711.4623
"4491",1996-04-17,47115.96277,40497.24668
"4492",1996-04-18,44243.19876,37354.9214
"4493",1996-04-19,38333.42273,33866.22484
"4494",1996-04-20,34457.06057,31465.46569
"4495",1996-04-21,31394.72535,29363.28223
"4496",1996-04-22,28968.83827,27540.3828
"4497",1996-04-23,27091.66503,26137.78442
"4498",1996-04-24,25481.23561,24981.88617
"4499",1996-04-25,23996.870956,23789.935613
"4500",1996-04-26,22702.033875,22659.964724
"4501",1996-04-27,21595.387208,21655.297729
"4502",1996-04-28,20672.60962,20724.12262
"4503",1996-04-29,19777.909181,19910.842286
"4504",1996-04-30,19763.362976,19615.958312
"4505",1996-05-01,19893.0271,19555.648254
"4506",1996-05-02,19612.545349,19615.78058
"4507",1996-05-03,19693.101014,19958.866271
"4508",1996-05-04,20812.827696,21758.587227
"4509",1996-05-05,22664.648256,26004.71204
"4510",1996-05-06,31073.14013,32399.95983
"4511",1996-05-07,62377.46874,40773.5796
"4512",1996-05-08,92484.47973,46807.68432
"4513",1996-05-09,79605.8042,49730.41311
"4514",1996-05-10,77443.36355,50843.02222
"4515",1996-05-11,78095.14014,51597.91407
"4516",1996-05-12,67001.36915,53336.51098
"4517",1996-05-13,56124.37892,47557.04662
"4518",1996-05-14,47772.08595,40081.23634
"4519",1996-05-15,41119.51574,35588.60022
"4520",1996-05-16,37728.73815,35997.42845
"4521",1996-05-17,38020.54967,37783.54393
"4522",1996-05-18,45111.2733,45541.69579
"4523",1996-05-19,62629.85667,64041.82935
"4524",1996-05-20,70178.19921,64069.25439
"4525",1996-05-21,56513.26268,52574.89003
"4526",1996-05-22,43582.50232,42152.02843
"4527",1996-05-23,35520.03503,35357.36513
"4528",1996-05-24,30486.83144,31589.50721
"4529",1996-05-25,27696.88573,29487.98682
"4530",1996-05-26,25868.21448,27186.06727
"4531",1996-05-27,23948.903309,26268.98095
"4532",1996-05-28,24804.565486,27781.78222
"4533",1996-05-29,28084.61851,32614.71751
"4534",1996-05-30,37152.56785,44648.54834
"4535",1996-05-31,45535.24437,55384.46754
"4536",1996-06-01,47659.67321,55247.03102
"4537",1996-06-02,44049.78944,47337.74792
"4538",1996-06-03,36750.71434,38541.96996
"4539",1996-06-04,30820.84498,32679.31886
"4540",1996-06-05,26411.9602,28746.88708
"4541",1996-06-06,23684.486828,25754.74168
"4542",1996-06-07,21592.926818,23578.245476
"4543",1996-06-08,19924.273499,22086.033203
"4544",1996-06-09,19198.26111,21722.161193
"4545",1996-06-10,19117.90442,23590.474305
"4546",1996-06-11,22253.996338,28919.92516
"4547",1996-06-12,34121.02075,36257.23001
"4548",1996-06-13,46285.36244,37751.92005
"4549",1996-06-14,47574.5375,35117.83217
"4550",1996-06-15,40052.02065,31380.43214
"4551",1996-06-16,31862.0985,27325.17541
"4552",1996-06-17,25669.32355,25005.920667
"4553",1996-06-18,25967.806524,24321.829763
"4554",1996-06-19,30751.413456,33657.29798
"4555",1996-06-20,52282.37672,45063.04628
"4556",1996-06-21,54725.00123,45367.01404
"4557",1996-06-22,62993.19557,43332.8894
"4558",1996-06-23,54467.63635,36923.12719
"4559",1996-06-24,42575.71839,32187.14683
"4560",1996-06-25,37927.4635,30384.70494
"4561",1996-06-26,41755.31265,29412.42541
"4562",1996-06-27,41865.03235,28901.07178
"4563",1996-06-28,34255.0657,27522.92641
"4564",1996-06-29,27641.20154,25379.85815
"4565",1996-06-30,24085.792351,25731.14234
"4566",1996-07-01,22598.311647,24105.488588
"4567",1996-07-02,21815.550595,22258.380125
"4568",1996-07-03,19494.056094,20665.943543
"4569",1996-07-04,17508.47937,19798.114073
"4570",1996-07-05,16574.569274,18707.164855
"4571",1996-07-06,15919.290284,17614.061522
"4572",1996-07-07,14987.042726,16735.82007
"4573",1996-07-08,14148.295166,16239.708555
"4574",1996-07-09,13571.003358,16096.431277
"4575",1996-07-10,17188.399476,15417.292663
"4576",1996-07-11,16064.431946,14820.999143
"4577",1996-07-12,13963.878661,15195.424621
"4578",1996-07-13,23173.495793,20250.394287
"4579",1996-07-14,28994.0795,19807.245667
"4580",1996-07-15,22608.970332,18202.0343
"4581",1996-07-16,17092.067444,16411.063109
"4582",1996-07-17,14465.120728,14700.142394
"4583",1996-07-18,12894.33087,15205.358644
"4584",1996-07-19,16122.034669,22472.745359
"4585",1996-07-20,28355.110091,42730.66517
"4586",1996-07-21,38107.47936,53068.32859
"4587",1996-07-22,50472.37378,53228.13525
"4588",1996-07-23,47752.57825,50902.17262
"4589",1996-07-24,44134.12476,46992.16148
"4590",1996-07-25,45689.92152,42542.17358
"4591",1996-07-26,44190.114,35878.22668
"4592",1996-07-27,35316.80982,29220.56044
"4593",1996-07-28,28192.40455,23988.536551
"4594",1996-07-29,23097.19678,21387.860108
"4595",1996-07-30,21292.494323,24568.702016
"4596",1996-07-31,29264.922667,37978.15468
"4597",1996-08-01,48515.3561,54978.01148
"4598",1996-08-02,68128.86449,81202.51415
"4599",1996-08-03,69390.86695,83485.69799
"4600",1996-08-04,62805.85498,63973.65993
"4601",1996-08-05,51577.03243,48234.14442
"4602",1996-08-06,40466.3939,37410.02381
"4603",1996-08-07,32827.55726,30539.26
"4604",1996-08-08,27712.859,25603.599916
"4605",1996-08-09,24191.998111,23455.739494
"4606",1996-08-10,21891.109316,22667.2807
"4607",1996-08-11,21198.04785,24097.247156
"4608",1996-08-12,24606.711353,29934.17212
"4609",1996-08-13,58962.70606,56126.67114
"4610",1996-08-14,144705.96141,109808.78735
"4611",1996-08-15,160343.86963,126353.06837
"4612",1996-08-16,108378.48314,100324.03981
"4613",1996-08-17,64189.91234,67795.23926
"4614",1996-08-18,48201.23387,49568.50673
"4615",1996-08-19,40498.02688,38911.29971
"4616",1996-08-20,34921.64502,32765.07813
"4617",1996-08-21,29938.9137,28203.99585
"4618",1996-08-22,25775.94219,25239.88064
"4619",1996-08-23,22999.097538,23386.959838
"4620",1996-08-24,21804.38092,22685.389038
"4621",1996-08-25,20263.725645,21159.538149
"4622",1996-08-26,18733.318299,19766.029603
"4623",1996-08-27,17410.999021,18594.412658
"4624",1996-08-28,16332.762755,17632.064333
"4625",1996-08-29,15503.666382,17060.244996
"4626",1996-08-30,14960.503722,16544.740539
"4627",1996-08-31,14572.512208,15927.929932
"4628",1996-09-01,14135.82904,15293.027955
"4629",1996-09-02,13476.592652,14558.550964
"4630",1996-09-03,12683.24475,14914.085937
"4631",1996-09-04,14492.262299,16152.12793
"4632",1996-09-05,16299.11084,17877.601682
"4633",1996-09-06,20564.415099,34798.847397
"4634",1996-09-07,68181.90496,127905.21702
"4635",1996-09-08,254671.22854,266692.8682
"4636",1996-09-09,448641.6749,284083.4318
"4637",1996-09-10,397931.1092,196953.65722
"4638",1996-09-11,244829.22607,109941.92191
"4639",1996-09-12,119847.01978,63963.02663
"4640",1996-09-13,69386.48363,53078.09156
"4641",1996-09-14,70222.70581,57184.22193
"4642",1996-09-15,75794.12257,62648.22801
"4643",1996-09-16,67678.0659,58279.99975
"4644",1996-09-17,69348.89356,71787.36547
"4645",1996-09-18,72380.89525,89319.83888
"4646",1996-09-19,88254.40894,92569.20191
"4647",1996-09-20,87402.64624,72448.69509
"4648",1996-09-21,67072.12867,54004.52466
"4649",1996-09-22,55316.54542,45306.54956
"4650",1996-09-23,46814.31496,38736.62963
"4651",1996-09-24,41116.39428,33605.91687
"4652",1996-09-25,36422.05527,29391.60499
"4653",1996-09-26,32687.46108,26531.70203
"4654",1996-09-27,29658.68238,24585.70219
"4655",1996-09-28,27410.19553,23956.841974
"4656",1996-09-29,29006.03538,25689.09193
"4657",1996-09-30,34172.13707,27473.46375
"4658",1996-10-01,39463.00965,29849.04432
"4659",1996-10-02,40089.96215,31257.08765
"4660",1996-10-03,35490.38551,29911.89429
"4661",1996-10-04,30425.24171,26996.3402
"4662",1996-10-05,26110.92585,24181.95928
"4663",1996-10-06,23284.864373,22053.876463
"4664",1996-10-07,21402.84796,20340.578553
"4665",1996-10-08,22296.618403,25639.378947
"4666",1996-10-09,24497.920285,31389.87694
"4667",1996-10-10,30058.27989,36887.63258
"4668",1996-10-11,33815.75294,40189.8694
"4669",1996-10-12,36646.13147,39132.9912
"4670",1996-10-13,37648.17359,35569.9519
"4671",1996-10-14,34318.02,30919.00379
"4672",1996-10-15,29399.19286,26582.68544
"4673",1996-10-16,25201.876447,23365.868768
"4674",1996-10-17,22406.600648,21987.253174
"4675",1996-10-18,21590.818607,28531.637338
"4676",1996-10-19,50409.88599,78100.16552
"4677",1996-10-20,91288.85913,92065.7102
"4678",1996-10-21,97514.22435,83031.43677
"4679",1996-10-22,89780.65137,64967.355
"4680",1996-10-23,66638.35181,49844.01283
"4681",1996-10-24,51214.78698,39875.95619
"4682",1996-10-25,41038.48292,33664.29067
"4683",1996-10-26,34489.28989,29125.89052
"4684",1996-10-27,29915.25475,26006.80149
"4685",1996-10-28,26541.56689,23876.13214
"4686",1996-10-29,24318.364663,22278.854555
"4687",1996-10-30,22706.298462,21036.943236
"4688",1996-10-31,21401.432251,20009.121398
"4689",1996-11-01,20359.864686,19250.346862
"4690",1996-11-02,19391.626282,18567.694642
"4691",1996-11-03,18473.469847,17880.263061
"4692",1996-11-04,17622.845887,17184.08679
"4693",1996-11-05,16819.668824,16489.176758
"4694",1996-11-06,16073.82379,15791.583737
"4695",1996-11-07,15363.675719,15157.595152
"4696",1996-11-08,20252.162704,28049.963983
"4697",1996-11-09,33067.3573,64427.59936
"4698",1996-11-10,83587.9663,100815.21779
"4699",1996-11-11,129056.41846,116373.21436
"4700",1996-11-12,114058.3418,89662.42554
"4701",1996-11-13,74199.07861,59910.62427
"4702",1996-11-14,49080.38672,44171.08604
"4703",1996-11-15,37111.24999,35220.25992
"4704",1996-11-16,30762.09949,29428.73182
"4705",1996-11-17,26329.74779,25427.33551
"4706",1996-11-18,23449.021783,23005.609924
"4707",1996-11-19,21565.835203,21576.109925
"4708",1996-11-20,20397.220094,21170.396055
"4709",1996-11-21,20020.931824,21079.400392
"4710",1996-11-22,19890.830199,20946.936341
"4711",1996-11-23,19770.112119,20773.458436
"4712",1996-11-24,19696.319642,20173.018923
"4713",1996-11-25,19600.609985,19293.640685
"4714",1996-11-26,28485.20539,35189.03234
"4715",1996-11-27,53712.81347,63372.93675
"4716",1996-11-28,72395.01736,87148.25416
"4717",1996-11-29,67174.61134,82365.94557
