"","date","model1.flow","model2.flow"
"1899","1989-03-13",3815.763123,3806.425093
"1900","1989-03-14",4222.944503,4245.416731
"1901","1989-03-15",4983.815139,4342.781537
"1902","1989-03-16",4780.996489,4080.670046
"1903","1989-03-17",4151.340806,3610.566957
"1904","1989-03-18",3553.794877,3272.07242
"1905","1989-03-19",3380.5457,3079.617272
"1906","1989-03-20",3129.786615,2950.268614
"1907","1989-03-21",3829.154123,3560.413317
"1908","1989-03-22",4951.018094,4203.534806
"1909","1989-03-23",4475.112517,4385.530044
"1910","1989-03-24",10587.044662,8464.788331
"1911","1989-03-25",12598.19986,10023.024751
"1912","1989-03-26",9130.239346,7962.545102
"1913","1989-03-27",6161.428113,5903.835205
"1914","1989-03-28",4571.066588,4642.228607
"1915","1989-03-29",3808.477125,3977.517593
"1916","1989-03-30",3305.079867,3613.362731
"1917","1989-03-31",3205.275743,3653.242263
"1918","1989-04-01",3640.107956,3458.118927
"1919","1989-04-02",3459.947692,3170.494919
"1920","1989-04-03",3054.721656,2931.545325
"1921","1989-04-04",2719.035164,2715.494721
"1922","1989-04-05",2492.397133,2729.504016
"1923","1989-04-06",3495.652275,4007.303893
"1924","1989-04-07",4519.851319,5371.400391
"1925","1989-04-08",7753.308337,7008.516052
"1926","1989-04-09",10925.423674,6341.185243
"1927","1989-04-10",7519.542512,5137.255921
"1928","1989-04-11",5220.219665,4362.3078
"1929","1989-04-12",4025.774613,3784.632508
"1930","1989-04-13",3258.988539,3366.799773
"1931","1989-04-14",2808.100593,3076.374603
"1932","1989-04-15",2886.619019,4411.324243
"1933","1989-04-16",7471.095077,5999.205641
"1934","1989-04-17",7776.936097,5048.810015
"1935","1989-04-18",5229.462922,4201.438476
"1936","1989-04-19",3907.583269,3542.490829
"1937","1989-04-20",3093.577339,3086.145874
"1938","1989-04-21",2621.232462,2778.838455
"1939","1989-04-22",2336.3140961,2547.156089
"1940","1989-04-23",2146.487526,2358.0135579
"1941","1989-04-24",2003.8121263,2197.5162884
"1942","1989-04-25",1880.4069748,2088.3296205
"1943","1989-04-26",2490.9918206,3049.4742667
"1944","1989-04-27",4040.814909,4125.68811
"1945","1989-04-28",4061.452529,4498.921873
"1946","1989-04-29",4117.673261,4261.958924
"1947","1989-04-30",4357.820727,3658.547135
"1948","1989-05-01",3555.876955,3264.102151
"1949","1989-05-02",16279.331575,10245.409578
"1950","1989-05-03",17300.125061,13488.501128
"1951","1989-05-04",10621.277618,9939.772857
"1952","1989-05-05",6287.889418,8336.114684
"1953","1989-05-06",23904.559625,25246.794987
"1954","1989-05-07",21848.429866,23043.536332
"1955","1989-05-08",15135.076901,13863.3508
"1956","1989-05-09",9144.844394,8732.195283
"1957","1989-05-10",10402.922363,9697.433319
"1958","1989-05-11",10888.865904,10295.158843
"1959","1989-05-12",7823.542113,7915.799622
"1960","1989-05-13",5316.93158,5819.327865
"1961","1989-05-14",4066.846314,4594.461169
"1962","1989-05-15",3286.322218,4010.452668
"1963","1989-05-16",3176.479254,3985.732573
"1964","1989-05-17",3579.171477,4027.424484
"1965","1989-05-18",3452.092819,3738.645417
"1966","1989-05-19",3015.615586,3356.630934
"1967","1989-05-20",2623.658889,3026.604476
"1968","1989-05-21",2347.4475562,2761.842309
"1969","1989-05-22",2155.1691894,2535.340463
"1970","1989-05-23",2006.172493,2349.7688522
"1971","1989-05-24",1890.3448259,2198.1712954
"1972","1989-05-25",1789.1980972,2035.1744537
"1973","1989-05-26",1690.8695071,1859.6016769
"1974","1989-05-27",1581.2764398,1699.4343797
"1975","1989-05-28",1482.6357308,1580.3352739
"1976","1989-05-29",1399.8879585,1484.6704676
"1977","1989-05-30",1317.8748935,1389.2970731
"1978","1989-05-31",1230.2153247,1292.971466
"1979","1989-06-01",1140.7758485,1202.7159312
"1980","1989-06-02",1057.4499436,1142.3172072
"1981","1989-06-03",1032.9113047,1095.9796181
"1982","1989-06-04",1003.8238104,1023.6098403
"1983","1989-06-05",953.4587593,1084.0321388
"1984","1989-06-06",1122.1676905,1446.8744507
"1985","1989-06-07",1329.7026559,1734.0382919
"1986","1989-06-08",1527.0497741,2386.9209734
"1987","1989-06-09",2958.0922544,3080.269957
"1988","1989-06-10",4287.385088,3381.090257
"1989","1989-06-11",3562.453812,2996.643462
"1990","1989-06-12",2631.7242304,2524.8915026
"1991","1989-06-13",2133.1262741,2352.5612479
"1992","1989-06-14",1938.1267929,2307.5529177
"1993","1989-06-15",1958.304413,2294.7035904
"1994","1989-06-16",1996.514229,2368.6129218
"1995","1989-06-17",4274.2963949,2644.903146
"1996","1989-06-18",4960.986557,2794.259828
"1997","1989-06-19",3939.211593,2547.1797571
"1998","1989-06-20",2960.285513,2220.6107482
"1999","1989-06-21",2294.9583129,1987.9087983
"2000","1989-06-22",2008.4915848,1919.2230225
"2001","1989-06-23",2335.4985963,1953.3400954
"2002","1989-06-24",2405.3603595,1846.4796828
"2003","1989-06-25",2176.2164153,1661.7308349
"2004","1989-06-26",1847.6983183,1472.8356097
"2005","1989-06-27",1583.6720921,1341.575325
"2006","1989-06-28",1405.3188095,1240.7767639
"2007","1989-06-29",1267.8853953,1156.7903901
"2008","1989-06-30",1159.4691048,1081.1979106
"2009","1989-07-01",1070.4986877,1008.5594597
"2010","1989-07-02",998.301792,945.6407887
"2011","1989-07-03",939.5768851,903.1092988
"2012","1989-07-04",962.299492,864.4978486
"2013","1989-07-05",938.2126007,879.2353974
"2014","1989-07-06",931.17292,1271.8274498
"2015","1989-07-07",1205.4931299,1605.828594
"2016","1989-07-08",1435.6146814,1574.6841316
"2017","1989-07-09",1411.8890764,1400.9906461
"2018","1989-07-10",1239.8922502,1233.1950913
"2019","1989-07-11",1070.9693718,1120.1150018
"2020","1989-07-12",948.2544478,1024.7630615
"2021","1989-07-13",856.0221558,1028.5052377
"2022","1989-07-14",1155.8868331,1199.8568686
"2023","1989-07-15",1045.9857445,1165.758938
"2024","1989-07-16",1061.1103746,1884.601051
"2025","1989-07-17",2989.4799452,3886.149053
"2026","1989-07-18",8080.25232,4252.577759
"2027","1989-07-19",5500.821181,3424.612289
"2028","1989-07-20",3530.563661,2586.5876627
"2029","1989-07-21",2363.445617,2051.1508483
"2030","1989-07-22",1713.1913491,1707.0924149
"2031","1989-07-23",1336.4335288,1481.710251
"2032","1989-07-24",1104.0748215,1341.2517471
"2033","1989-07-25",974.4869194,1247.2071572
"2034","1989-07-26",894.1890105,1274.7517015
"2035","1989-07-27",1015.0264472,1688.9544603
"2036","1989-07-28",1327.7307474,1761.4313737
"2037","1989-07-29",1273.7870482,1608.5984765
"2038","1989-07-30",1202.6323281,1412.9152867
"2039","1989-07-31",1122.8319094,1274.1230926
"2040","1989-08-01",1005.6809466,1175.8520125
"2041","1989-08-02",963.8825533,1212.6018751
"2042","1989-08-03",1013.1389656,1133.5849498
"2043","1989-08-04",921.0735247,1008.2528305
"2044","1989-08-05",794.5410765,915.8875084
"2045","1989-08-06",702.8742963,844.9311028
"2046","1989-08-07",655.0711518,780.4524918
"2047","1989-08-08",618.6509646,733.152849
"2048","1989-08-09",575.1546744,729.1274644
"2049","1989-08-10",630.2400244,977.4505692
"2050","1989-08-11",726.4265709,1112.5709075
"2051","1989-08-12",887.7047424,1139.1266746
"2052","1989-08-13",814.6834945,1068.8615954
"2053","1989-08-14",725.4617845,979.6468505
"2054","1989-08-15",661.4261969,887.2529639
"2055","1989-08-16",592.6622714,829.5433768
"2056","1989-08-17",534.5962064,837.1818979
"2057","1989-08-18",937.3461608,1205.1291122
"2058","1989-08-19",929.3591767,1195.9837571
"2059","1989-08-20",851.9050333,1115.1076967
"2060","1989-08-21",757.0710143,1115.8116187
"2061","1989-08-22",730.3089618,1115.1366845
"2062","1989-08-23",804.0509609,1059.5885315
"2063","1989-08-24",812.2827757,970.6699522
"2064","1989-08-25",764.1455995,891.4898874
"2065","1989-08-26",697.4191873,825.2466545
"2066","1989-08-27",629.9990802,766.183813
"2067","1989-08-28",570.1735707,711.7427864
"2068","1989-08-29",515.6343537,659.2475108
"2069","1989-08-30",494.9789144,612.773361
"2070","1989-08-31",492.5628126,573.9940872
"2071","1989-09-01",489.4715195,537.4151495
"2072","1989-09-02",485.5311108,505.6911355
"2073","1989-09-03",480.6835708,494.4979076
"2074","1989-09-04",475.1999321,492.2642802
"2075","1989-09-05",469.1422481,489.127684
"2076","1989-09-06",462.4793072,484.9249551
"2077","1989-09-07",455.3184891,479.7725944
"2078","1989-09-08",447.7292463,473.7963902
"2079","1989-09-09",439.6741524,467.1369932
"2080","1989-09-10",431.1419066,459.6867084
"2081","1989-09-11",422.1982439,451.5749951
"2082","1989-09-12",413.690052,443.6988256
"2083","1989-09-13",404.9630186,436.9176541
"2084","1989-09-14",397.3903772,431.6864319
"2085","1989-09-15",392.1880872,427.6787737
"2086","1989-09-16",391.118126,440.6111337
"2087","1989-09-17",417.2009064,522.8756008
"2088","1989-09-18",1235.3046169,1263.5027351
"2089","1989-09-19",2520.1185171,1422.371952
"2090","1989-09-20",2106.172226,1382.2382278
"2091","1989-09-21",1718.7257994,1222.3181574
"2092","1989-09-22",1435.9310572,1071.5322303
"2093","1989-09-23",1111.3202821,983.2106055
"2094","1989-09-24",912.5240708,918.4346579
"2095","1989-09-25",790.8555642,1007.8166695
"2096","1989-09-26",4034.6542395,3366.3087229
"2097","1989-09-27",8395.883332,5477.309115
"2098","1989-09-28",6470.747451,4486.801285
"2099","1989-09-29",4169.014007,3227.155869
"2100","1989-09-30",2735.8266296,2270.7522585
"2101","1989-10-01",1889.710518,2231.5729522
"2102","1989-10-02",4099.6843475,3787.65171
"2103","1989-10-03",6082.583175,4927.973751
"2104","1989-10-04",4748.505129,4340.055755
"2105","1989-10-05",3412.578385,3370.957586
"2106","1989-10-06",2401.1767127,2579.5435016
"2107","1989-10-07",1813.2971116,2081.7237089
"2108","1989-10-08",1493.7780802,1791.857361
"2109","1989-10-09",1318.3305056,1604.9988555
"2110","1989-10-10",1207.916706,1470.0998953
"2111","1989-10-11",1128.4342421,1367.0796393
"2112","1989-10-12",1065.6029626,1282.3744812
"2113","1989-10-13",1008.1216353,1204.5468522
"2114","1989-10-14",951.3355028,1131.7681658
"2115","1989-10-15",897.0145113,1063.0008242
"2116","1989-10-16",844.4746358,999.6464273
"2117","1989-10-17",796.6443825,990.1435471
"2118","1989-10-18",770.4448585,1198.0128706
"2119","1989-10-19",1555.2354128,2837.2498013
"2120","1989-10-20",3610.0667786,4640.121201
"2121","1989-10-21",4349.630156,4562.878096
"2122","1989-10-22",3461.013175,3643.971727
"2123","1989-10-23",2512.6725137,2774.216081
"2124","1989-10-24",1918.0879594,2204.2932056
"2125","1989-10-25",1580.3069153,1866.117981
"2126","1989-10-26",1385.0953217,1651.1540756
"2127","1989-10-27",1264.8843955,1499.7321055
"2128","1989-10-28",1181.9115982,1381.4250183
"2129","1989-10-29",1116.5353772,1279.1485213
"2130","1989-10-30",1060.8922806,1192.4172211
"2131","1989-10-31",1022.980854,1121.3577727
"2132","1989-11-01",974.1170198,1076.3872335
"2133","1989-11-02",934.3593177,1127.7210618
"2134","1989-11-03",2267.0261416,1855.2319375
"2135","1989-11-04",3066.668792,2256.6928025
"2136","1989-11-05",2613.3277564,2107.6869353
"2137","1989-11-06",1966.4408414,1778.5343627
"2138","1989-11-07",1524.5862921,1500.9645194
"2139","1989-11-08",1259.9295003,1387.7197724
"2140","1989-11-09",1341.0070761,1556.0128438
"2141","1989-11-10",1484.1758233,1822.0487367
"2142","1989-11-11",1530.7262075,1831.1720503
"2143","1989-11-12",1425.8216817,1658.5472946
"2144","1989-11-13",1279.6299246,1463.7794268
"2145","1989-11-14",1158.6898766,1300.1113698
"2146","1989-11-15",1099.4606516,1201.1895943
"2147","1989-11-16",1192.8161927,1409.0192717
"2148","1989-11-17",1789.5858458,2169.2948153
"2149","1989-11-18",2226.2042544,2303.3185958
"2150","1989-11-19",2047.2096707,1973.0046388
"2151","1989-11-20",1684.4942016,1631.1000669
"2152","1989-11-21",1389.617302,1377.2862246
"2153","1989-11-22",1198.0008508,1272.2315331
"2154","1989-11-23",1348.0988198,1592.6219901
"2155","1989-11-24",1112.5381506,1425.9193267
"2156","1989-11-25",1180.1031266,1370.9965249
"2157","1989-11-26",1717.8310663,1570.9114151
"2158","1989-11-27",2294.9416583,1857.1268082
"2159","1989-11-28",2284.9963529,1911.129547
"2160","1989-11-29",2046.4328843,1794.9503023
"2161","1989-11-30",1799.1493989,1639.1603469
"2162","1989-12-01",1614.3654402,1496.6319466
"2163","1989-12-02",1485.6788596,1378.3988952
"2164","1989-12-03",1391.4406737,1282.080818
"2165","1989-12-04",1317.7778398,1201.7352144
"2166","1989-12-05",1254.1475107,1133.3940925
"2167","1989-12-06",1196.4620477,1068.4498826
"2168","1989-12-07",1141.1835325,1005.555588
"2169","1989-12-08",1169.1468391,1105.4494513
"2170","1989-12-09",1253.236393,1046.4115982
"2171","1989-12-10",1265.4664343,948.252697
"2172","1989-12-11",1137.5689658,882.4733965
"2173","1989-12-12",1133.6807439,1321.9197196
"2174","1989-12-13",1475.1665689,2553.3378757
"2175","1989-12-14",1541.0477412,2669.045775
"2176","1989-12-15",1553.9640578,2264.0688936
"2177","1989-12-16",1553.4233092,2320.4641952
"2178","1989-12-17",1694.8439864,2260.8725586
"2179","1989-12-18",1698.8867646,1988.2013014
"2180","1989-12-19",1608.5132219,1700.1607591
"2181","1989-12-20",1536.8096808,1463.1358069
"2182","1989-12-21",1521.1199722,1294.6994897
"2183","1989-12-22",1484.5313568,1185.9639129
"2184","1989-12-23",1433.0857851,1102.8601835
"2185","1989-12-24",1367.5647739,1034.3490717
"2186","1989-12-25",1302.9905015,977.3800545
"2187","1989-12-26",1246.3167152,929.6997833
"2188","1989-12-27",1192.9510612,886.6164781
"2189","1989-12-28",1160.2336618,849.4915235
"2190","1989-12-29",1233.4388541,852.0074653
"2191","1989-12-30",1325.6043469,1017.9400521
"2192","1989-12-31",1768.7687954,2548.3096477
"2193","1990-01-01",8403.662911,9538.075851
"2194","1990-01-02",12356.69104,10131.155793
"2195","1990-01-03",8851.211061,7215.464431
"2196","1990-01-04",5634.650239,5083.645355
"2197","1990-01-05",4143.00165,4345.708345
"2198","1990-01-06",4290.542464,4233.247269
"2199","1990-01-07",5280.729355,4387.276351
"2200","1990-01-08",4806.887924,4859.721591
"2201","1990-01-09",5858.075852,6818.39862
"2202","1990-01-10",8708.433929,6309.435699
"2203","1990-01-11",6784.235888,5016.009766
"2204","1990-01-12",4970.26897,4182.007247
"2205","1990-01-13",4022.073577,3569.99034
"2206","1990-01-14",3388.662017,3165.118318
"2207","1990-01-15",3015.892113,2907.337975
"2208","1990-01-16",2793.816049,2718.846236
"2209","1990-01-17",2641.410884,2567.863373
"2210","1990-01-18",2520.548096,2432.6224359
"2211","1990-01-19",2409.6649183,2306.4706421
"2212","1990-01-20",2305.2036589,2193.4071581
"2213","1990-01-21",2248.4360504,2096.3345795
"2214","1990-01-22",2159.5933076,1985.1063383
"2215","1990-01-23",2063.6020661,1883.9860076
"2216","1990-01-24",1967.7849729,1799.0976866
"2217","1990-01-25",2109.0122375,3110.6713016
"2218","1990-01-26",6114.981546,7918.053256
"2219","1990-01-27",10530.83438,8867.876189
"2220","1990-01-28",8209.965545,6837.450011
"2221","1990-01-29",5610.153656,5018.502257
"2222","1990-01-30",4298.79605,4197.168701
"2223","1990-01-31",3871.275404,3754.029311
"2224","1990-02-01",3636.085325,3357.128646
"2225","1990-02-02",3239.527832,3010.350802
"2226","1990-02-03",2869.588188,2810.062616
"2227","1990-02-04",3120.586699,3617.527664
"2228","1990-02-05",4346.885315,4453.513902
"2229","1990-02-06",4689.502245,4272.005922
"2230","1990-02-07",4123.259917,3748.950958
"2231","1990-02-08",3510.139558,3327.989106
"2232","1990-02-09",3035.285369,3069.117172
"2233","1990-02-10",2991.53589,4607.308257
"2234","1990-02-11",4987.268219,7821.583253
"2235","1990-02-12",7401.022035,7036.019743
"2236","1990-02-13",6213.09555,5328.763305
"2237","1990-02-14",4682.358442,4248.262376
"2238","1990-02-15",3765.38873,3526.227507
"2239","1990-02-16",3200.236403,3740.011124
"2240","1990-02-17",3848.633851,4896.610065
"2241","1990-02-18",5005.987287,4891.281173
"2242","1990-02-19",4938.512559,4835.432783
"2243","1990-02-20",4747.262862,4793.658416
"2244","1990-02-21",4189.726473,4278.912306
"2245","1990-02-22",3551.49208,3693.931427
"2246","1990-02-23",3131.894975,3517.465882
"2247","1990-02-24",3372.172638,3542.639144
"2248","1990-02-25",3561.032636,3312.359526
"2249","1990-02-26",3287.009049,2995.267409
"2250","1990-02-27",2906.040252,2731.172156
"2251","1990-02-28",2608.47206,2527.059126
"2252","1990-03-01",2401.8637544,2377.5804812
"2253","1990-03-02",2262.4219131,2263.5273742
"2254","1990-03-03",2506.1676334,2626.842857
"2255","1990-03-04",3098.63618,3170.322273
"2256","1990-03-05",3056.474883,3082.872733
"2257","1990-03-06",2735.082215,2742.689654
"2258","1990-03-07",2436.1224202,2431.6006542
"2259","1990-03-08",2229.4837492,2206.0357514
"2260","1990-03-09",2081.28907,2033.1992646
"2261","1990-03-10",1961.359337,1890.2458041
"2262","1990-03-11",1882.1108629,1765.4552842
"2263","1990-03-12",1819.7208329,1648.0096055
"2264","1990-03-13",1728.624977,1535.4954758
"2265","1990-03-14",1626.3844146,1427.9502142
"2266","1990-03-15",1527.2446823,1325.7250938
"2267","1990-03-16",1435.5608025,1236.5229304
"2268","1990-03-17",1357.8827822,1308.1741025
"2269","1990-03-18",3412.6603858,2516.9323878
"2270","1990-03-19",6388.651319,3875.158918
"2271","1990-03-20",4704.153718,3876.077177
"2272","1990-03-21",3492.034347,3361.898757
"2273","1990-03-22",2653.6365441,2772.259858
"2274","1990-03-23",2072.2091676,2278.1397483
"2275","1990-03-24",1698.4513245,1987.0478285
"2276","1990-03-25",1815.2155151,2019.052864
"2277","1990-03-26",2142.3715667,2153.6453247
"2278","1990-03-27",2092.0986481,2102.2516327
"2279","1990-03-28",1859.8042222,1925.7312547
"2280","1990-03-29",1653.9260406,2105.8733588
"2281","1990-03-30",2491.7232281,3058.254355
"2282","1990-03-31",3824.508323,4036.206025
"2283","1990-04-01",5287.802855,4738.080321
"2284","1990-04-02",4804.08388,6007.371612
"2285","1990-04-03",13589.507483,11022.314606
"2286","1990-04-04",18088.402225,9660.78369
"2287","1990-04-05",9205.797669,6748.091689
"2288","1990-04-06",5330.467132,5016.68396
"2289","1990-04-07",8637.999405,7315.86322
"2290","1990-04-08",12163.404024,8659.250581
"2291","1990-04-09",9125.032012,7012.272553
"2292","1990-04-10",5895.592319,5256.665009
"2293","1990-04-11",4249.423886,4295.744722
"2294","1990-04-12",3356.255913,3685.071029
"2295","1990-04-13",2802.06761,3244.202466
"2296","1990-04-14",2482.2461008,2957.676626
"2297","1990-04-15",3408.3962997,4661.600297
"2298","1990-04-16",5772.177829,6553.5188
"2299","1990-04-17",5096.289414,5522.915803
"2300","1990-04-18",4033.728987,4344.575333
"2301","1990-04-19",3172.852792,3495.254151
"2302","1990-04-20",2625.290902,2896.636779
"2303","1990-04-21",2311.8573527,2553.14225
"2304","1990-04-22",2282.3026197,2363.0193481
"2305","1990-04-23",2343.4269332,2199.9220658
"2306","1990-04-24",2214.4424821,2035.3812791
"2307","1990-04-25",2014.7496035,1876.4327925
"2308","1990-04-26",1829.3365021,1727.1045152
"2309","1990-04-27",1675.6753388,1585.5761338
"2310","1990-04-28",1548.2085228,1462.601303
"2311","1990-04-29",1468.1851769,1465.276535
"2312","1990-04-30",1520.1008072,1468.165142
"2313","1990-05-01",1432.001713,1402.0027123
"2314","1990-05-02",1312.5540733,1307.396843
"2315","1990-05-03",1211.4522667,1209.738922
"2316","1990-05-04",1135.5919303,1163.0379981
"2317","1990-05-05",1185.5951731,1312.486683
"2318","1990-05-06",1324.2370873,1430.6990626
"2319","1990-05-07",1268.6837161,1377.5131646
"2320","1990-05-08",1146.5062637,1272.6331065
"2321","1990-05-09",1043.0314367,1150.8432428
"2322","1990-05-10",1070.7511636,1699.6786387
"2323","1990-05-11",1396.7545281,2424.773918
"2324","1990-05-12",1830.6810762,2545.686339
"2325","1990-05-13",1669.4911879,2218.7931896
"2326","1990-05-14",1409.0781977,1849.4219435
"2327","1990-05-15",1182.0596276,1557.5121461
"2328","1990-05-16",1018.6048698,1334.1834867
"2329","1990-05-17",893.9058916,1161.9995767
"2330","1990-05-18",805.8948593,1050.4443474
"2331","1990-05-19",747.2197057,971.2226566
"2332","1990-05-20",696.4335213,916.7879754
"2333","1990-05-21",676.0890502,962.0756951
"2334","1990-05-22",994.7232781,1638.9316253
"2335","1990-05-23",1543.0615195,2402.7162928
"2336","1990-05-24",2034.1498718,2529.748901
"2337","1990-05-25",1988.4151537,2188.0442277
"2338","1990-05-26",1691.2242888,2040.5213091
"2339","1990-05-27",3473.8230825,3609.443102
"2340","1990-05-28",5162.98703,5835.264204
"2341","1990-05-29",21511.760589,18793.988739
"2342","1990-05-30",27845.75596,21345.912599
"2343","1990-05-31",20154.386901,14251.167573
"2344","1990-06-01",10034.119658,8736.41284
"2345","1990-06-02",5689.091095,5584.251923
"2346","1990-06-03",3872.685762,4150.15343
"2347","1990-06-04",2855.659698,3292.204713
"2348","1990-06-05",2284.9834292,2748.06328
"2349","1990-06-06",1982.5051118,2411.4514228
"2350","1990-06-07",1788.0453416,2159.1290281
"2351","1990-06-08",1637.859421,1942.3886567
"2352","1990-06-09",1510.3483772,1757.6398318
"2353","1990-06-10",1510.9325871,1736.9069443
"2354","1990-06-11",1769.5774535,1803.4066087
"2355","1990-06-12",1798.2198792,1741.2119445
"2356","1990-06-13",1607.7408866,1595.1470718
"2357","1990-06-14",1392.0511247,1443.5026244
"2358","1990-06-15",1214.9575043,1313.2630307
"2359","1990-06-16",1083.0886305,1208.2265778
"2360","1990-06-17",995.5100785,1119.8302878
"2361","1990-06-18",930.8198433,1068.0243797
"2362","1990-06-19",927.0478556,1047.9305115
"2363","1990-06-20",904.9758303,976.4418336
"2364","1990-06-21",857.1457518,925.4191894
"2365","1990-06-22",784.8179797,868.1696053
"2366","1990-06-23",770.8751222,791.5174653
"2367","1990-06-24",694.5112649,723.3465936
"2368","1990-06-25",646.972622,678.7373143
"2369","1990-06-26",607.3024481,636.5338286
"2370","1990-06-27",568.3874321,591.0802783
"2371","1990-06-28",528.5804232,547.295767
"2372","1990-06-29",501.8698824,510.5350055
"2373","1990-06-30",493.5772075,494.8938579
"2374","1990-07-01",491.0667725,494.1257362
"2375","1990-07-02",488.885334,492.3604927
"2376","1990-07-03",486.2525443,488.8306486
"2377","1990-07-04",482.0599329,484.1455194
"2378","1990-07-05",476.6426241,478.3354891
"2379","1990-07-06",470.2069304,471.8761444
"2380","1990-07-07",463.9698045,465.1874101
"2381","1990-07-08",456.3812769,457.4605654
"2382","1990-07-09",448.1837481,449.6866932
"2383","1990-07-10",439.7698919,441.8696479
"2384","1990-07-11",431.5886213,434.8661555
"2385","1990-07-12",427.1953698,431.2770158
"2386","1990-07-13",421.5793438,429.1901551
"2387","1990-07-14",420.9381771,436.0433159
"2388","1990-07-15",426.9152948,444.8213463
"2389","1990-07-16",433.3650436,454.8994178
"2390","1990-07-17",440.7749137,464.0253559
"2391","1990-07-18",447.0536613,470.6385844
"2392","1990-07-19",449.3387263,475.5781536
"2393","1990-07-20",449.8222389,478.6233178
"2394","1990-07-21",449.0581663,479.4382724
"2395","1990-07-22",447.9372996,479.4322109
"2396","1990-07-23",443.9397449,476.8918685
"2397","1990-07-24",438.7731856,473.0792448
"2398","1990-07-25",432.6746806,468.2585871
"2399","1990-07-26",425.856737,462.5637894
"2400","1990-07-27",418.6107522,456.8910139
"2401","1990-07-28",411.4876499,450.664238
"2402","1990-07-29",404.0154458,443.3769381
"2403","1990-07-30",396.5876252,435.526165
"2404","1990-07-31",391.504751,427.0243245
"2405","1990-08-01",386.4040012,418.0895387
"2406","1990-08-02",381.278076,409.1348799
"2407","1990-08-03",375.9971066,399.9866028
"2408","1990-08-04",370.5567017,393.0381603
"2409","1990-08-05",365.0118685,387.5316983
"2410","1990-08-06",359.6786128,384.3702347
"2411","1990-08-07",359.9273642,381.6016944
"2412","1990-08-08",355.7581453,377.624832
"2413","1990-08-09",354.8406476,386.1683425
"2414","1990-08-10",377.071823,396.085806
"2415","1990-08-11",388.1360074,404.2754727
"2416","1990-08-12",392.962553,409.160999
"2417","1990-08-13",394.2273233,410.5479621
"2418","1990-08-14",393.4530505,410.3303013
"2419","1990-08-15",392.8300476,410.5118713
"2420","1990-08-16",390.886118,409.3761482
"2421","1990-08-17",388.3293265,406.6517504
"2422","1990-08-18",384.8904297,403.4184454
"2423","1990-08-19",381.0908431,399.6252745
"2424","1990-08-20",377.0204743,395.8967743
"2425","1990-08-21",372.7182409,393.0628205
"2426","1990-08-22",368.3491021,390.9825441
"2427","1990-08-23",364.1316347,393.4606398
"2428","1990-08-24",376.7692068,416.4292829
"2429","1990-08-25",427.4345476,443.2374213
"2430","1990-08-26",463.384678,464.9128992
"2431","1990-08-27",482.589016,479.2515391
"2432","1990-08-28",491.3532906,488.4628451
"2433","1990-08-29",493.7755966,508.4619292
"2434","1990-08-30",493.0300254,563.1412962
"2435","1990-08-31",491.2158241,524.7410698
"2436","1990-09-01",485.9125327,497.2633822
"2437","1990-09-02",479.2905733,492.6192379
"2438","1990-09-03",471.6881695,488.749891
"2439","1990-09-04",463.5005933,483.9925061
"2440","1990-09-05",454.8941745,478.4467909
"2441","1990-09-06",445.848076,471.9578305
"2442","1990-09-07",436.3609408,465.4949781
"2443","1990-09-08",427.038784,458.3600025
"2444","1990-09-09",418.6778315,450.2679691
"2445","1990-09-10",409.0827408,441.6161843
"2446","1990-09-11",399.4770792,432.5918046
"2447","1990-09-12",392.5616418,423.4158019
"2448","1990-09-13",387.0054933,417.7139223
"2449","1990-09-14",383.6655486,413.9268091
"2450","1990-09-15",380.9919986,409.5007514
"2451","1990-09-16",378.4404765,404.8267728
"2452","1990-09-17",375.6317062,399.9005167
"2453","1990-09-18",372.3957167,395.4116132
"2454","1990-09-19",368.7472125,391.885994
"2455","1990-09-20",364.6710224,388.0097695
"2456","1990-09-21",360.2415227,383.8274583
"2457","1990-09-22",355.6428854,380.0189848
"2458","1990-09-23",351.0296164,375.7606076
"2459","1990-09-24",346.4235127,371.1383086
"2460","1990-09-25",341.4560939,366.33626
"2461","1990-09-26",336.3727847,361.4122362
"2462","1990-09-27",331.1836004,356.3252622
"2463","1990-09-28",325.9200564,351.0630472
"2464","1990-09-29",320.6013137,345.6286412
"2465","1990-09-30",315.2262962,340.0512218
"2466","1990-10-01",309.8149575,334.429941
"2467","1990-10-02",304.3764818,328.8207808
"2468","1990-10-03",298.6712618,323.280262
"2469","1990-10-04",287.9094343,318.1398222
"2470","1990-10-05",277.4464998,312.9216994
"2471","1990-10-06",266.6463416,307.320406
"2472","1990-10-07",255.3292629,301.6741908
"2473","1990-10-08",244.27063178,293.6325666
"2474","1990-10-09",233.421505,280.6017742
"2475","1990-10-10",223.19802382,268.7387371
"2476","1990-10-11",215.65947723,259.049441
"2477","1990-10-12",207.30431175,249.0364663
"2478","1990-10-13",201.23151877,248.868414
"2479","1990-10-14",208.99528409,262.5663519
"2480","1990-10-15",229.08967875,282.371004
"2481","1990-10-16",246.56997099,297.272978
"2482","1990-10-17",258.4283216,302.9106513
"2483","1990-10-18",264.9649621,309.5392942
"2484","1990-10-19",283.2283304,318.7330295
"2485","1990-10-20",299.1412448,327.6616489
"2486","1990-10-21",307.0031174,335.7106886
"2487","1990-10-22",312.9444354,343.9530342
"2488","1990-10-23",330.5686388,399.4213105
"2489","1990-10-24",390.2373096,2346.7490103
